"primary"	"secondary"	"symbol"
"424"	"100128162"	"ENSG00000219253"	"RPS6P7"
"425"	"100128164"	"ENSG00000239219"	"LOC100128164"
"426"	"100128168"	"ENSG00000227586"	"RPS26P39"
"427"	"100128171"	""	"LOC100128171"
"428"	"100128174"	"ENSG00000254700"	"DEFB131C"
"429"	"100128176"	"ENSG00000227660"	"UST-AS1"
"430"	"100128177"	"ENSG00000230671"	"NDUFS5P5"
"431"	"100128179"	"ENSG00000214405"	"RAP1BP2"
"432"	"100128181"	"ENSG00000234984"	"FMO10P"
"433"	"100128183"	"ENSG00000250651"	"PABPC1P7"
"434"	"100128190"	"ENSG00000183704"	"SLC9B1P1"
"435"	"100128191"	"ENSG00000257167"	"TMPO-AS1"
"436"	"100128203"	"ENSG00000177261"	"ENSAP3"
"437"	"100128210"	"ENSG00000254411"	"LOC100128210"
"438"	"100128217"	"ENSG00000225816"	"GTF3AP5"
"439"	"100128218"	""	"PSMC6P3"
"440"	"100128220"	"ENSG00000258963"	"EDDM3DP"
"441"	"100128227"	"ENSG00000219163"	"HMGB1P20"
"442"	"100128233"	"ENSG00000255002"	"LINC02324"
"443"	"100128237"	"ENSG00000236745"	"YRDCP2"
"444"	"100128238"	"ENSG00000264714"	"KIAA0895LP1"
"445"	"100128239"	"ENSG00000204241"	"LINC02731"
"446"	"100128240"	"ENSG00000219738"	"CD83P1"
"447"	"100128248"	"ENSG00000257368"	"LOC100128248"
"448"	"100128250"	"ENSG00000242295"	"RPL31P55"
"449"	"100128252"	"ENSG00000166770"	"ZNF667-AS1"
"450"	"100128253"	""	"LOC100128253"
"451"	"100128254"	"ENSG00000269118"	"FAM90A28P"
"452"	"100128258"	"ENSG00000242757"	"RPS18P3"
"453"	"100128260"	"ENSG00000185203"	"WASIR1"
"454"	"100128262"	"ENSG00000224614"	"TNK2-AS1"
"455"	"100128264"	"ENSG00000220575"	"HTR5A-AS1"
"456"	"100128266"	"ENSG00000213370"	"RANP6"
"457"	"100128268"	""	"LOC100128268"
"458"	"100128275"	"ENSG00000233148"	"SYF2P2"
"459"	"100128276"	""	"LOC100128276"
"460"	"100128277"	""	"RPL35AP20"
"461"	"100128284"	""	"LOC100128284"
"462"	"100128285"	"ENSG00000246877"	"DNM1P35"
"463"	"100128288"	""	"LOC100128288"
"464"	"100128292"	"ENSG00000233871"	"DLG5-AS1"
"465"	"100128293"	"ENSG00000270509"	"LOC100128293"
"466"	"100128297"	""	"LOC100128297"
"467"	"100128299"	"ENSG00000224682"	"SOCS5P2"
"468"	"100128302"	"ENSG00000214549"	"SDHCP2"
"469"	"100128305"	"ENSG00000230175"	"RPS13P1"
"470"	"100128307"	"ENSG00000229626"	"PIGCP2"
"471"	"100128310"	"ENSG00000179253"	"LOC100128310"
"472"	"100128312"	"ENSG00000218870"	"SLC25A6P6"
"473"	"100128317"	"ENSG00000233491"	"LOC100128317"
"474"	"100128318"	""	"RPL26P17"
"475"	"100128324"	"ENSG00000263748"	"EXOGP1"
"476"	"100128325"	"ENSG00000229196"	"LOC100128325"
"477"	"100128327"	"ENSG00000173626"	"TRAPPC3L"
"478"	"100128334"	"ENSG00000235713"	"LOC100128334"
"479"	"100128335"	""	"LOC100128335"
"480"	"100128337"	"ENSG00000225674"	"IPO7P2"
"481"	"100128338"	""	"FAM83H-AS1"
"482"	"100128339"	"ENSG00000226670"	"BCAS2P3"
"483"	"100128340"	""	"LOC100128340"
"484"	"100128341"	"ENSG00000226406"	"RBMX2P1"
"485"	"100128345"	""	"LOC100128345"
"486"	"100128347"	""	"RPL15P15"
"487"	"100128351"	"ENSG00000242431"	"RPL21P52"
"488"	"100128355"	"ENSG00000182888"	"RPS27AP20"
