"gene_id"	"brief.description"
"15096"	"FBgn0264672"	""
"15097"	"FBgn0264674"	""
"15098"	"FBgn0264675"	""
"15099"	"FBgn0264676"	""
"15100"	"FBgn0264677"	""
"15101"	"FBgn0264678"	""
"15102"	"FBgn0264679"	""
"15103"	"FBgn0264691"	""
"15104"	"FBgn0264693"	""
"15105"	"FBgn0264694"	""
"15106"	"FBgn0264695"	""
"15107"	"FBgn0264696"	""
"15108"	"FBgn0264697"	""
"15109"	"FBgn0264698"	""
"15110"	"FBgn0264699"	""
"15111"	"FBgn0264700"	""
"15112"	"FBgn0264701"	""
"15113"	"FBgn0264702"	""
"15114"	"FBgn0264703"	""
"15115"	"FBgn0264704"	""
"15116"	"FBgn0264705"	""
"15117"	"FBgn0264706"	""
"15118"	"FBgn0264707"	""
"15119"	"FBgn0264708"	""
"15120"	"FBgn0264709"	""
"15121"	"FBgn0264710"	""
"15122"	"FBgn0264711"	""
"15123"	"FBgn0264712"	""
"15124"	"FBgn0264713"	""
"15125"	"FBgn0264714"	""
"15126"	"FBgn0264715"	""
"15127"	"FBgn0264716"	""
"15128"	"FBgn0264717"	""
"15129"	"FBgn0264719"	""
"15130"	"FBgn0264720"	""
"15131"	"FBgn0264721"	""
"15132"	"FBgn0264722"	""
"15133"	"FBgn0264723"	""
"15134"	"FBgn0264724"	""
"15135"	"FBgn0264725"	""
"15136"	"FBgn0264726"	""
"15137"	"FBgn0264727"	""
"15138"	"FBgn0264738"	""
"15139"	"FBgn0264739"	""
"15140"	"FBgn0264740"	""
"15141"	"FBgn0264741"	""
"15142"	"FBgn0264742"	""
"15143"	"FBgn0264743"	""
"15144"	"FBgn0264744"	""
"15145"	"FBgn0264745"	""
"15146"	"FBgn0264746"	""
"15147"	"FBgn0264747"	""
"15148"	"FBgn0264748"	""
"15149"	"FBgn0264750"	""
"15150"	"FBgn0264751"	""
"15151"	"FBgn0264753"	""
"15152"	"FBgn0264775"	""
"15153"	"FBgn0264776"	""
"15154"	"FBgn0264785"	""
"15155"	"FBgn0264786"	""
"15156"	"FBgn0264787"	""
"15157"	"FBgn0264788"	""
"15158"	"FBgn0264789"	""
"15159"	"FBgn0264790"	""
"15160"	"FBgn0264791"	""
"15161"	"FBgn0264792"	""
"15162"	"FBgn0264793"	""
"15163"	"FBgn0264794"	""
"15164"	"FBgn0264810"	""
"15165"	"FBgn0264815"	""
"15166"	"FBgn0264816"	""
"15167"	"FBgn0264817"	""
"15168"	"FBgn0264818"	""
"15169"	"FBgn0264819"	""
"15170"	"FBgn0264820"	""
"15171"	"FBgn0264821"	""
"15172"	"FBgn0264822"	""
"15173"	"FBgn0264823"	""
"15174"	"FBgn0264824"	""
"15175"	"FBgn0264825"	""
"15176"	"FBgn0264826"	""
"15177"	"FBgn0264827"	""
"15178"	"FBgn0264828"	""
"15179"	"FBgn0264829"	""
"15180"	"FBgn0264830"	""
"15181"	"FBgn0264831"	""
"15182"	"FBgn0264832"	""
"15183"	"FBgn0264833"	""
"15184"	"FBgn0264834"	""
"15185"	"FBgn0264835"	""
"15186"	"FBgn0264836"	""
"15187"	"FBgn0264837"	""
"15188"	"FBgn0264838"	""
"15189"	"FBgn0264839"	""
"15190"	"FBgn0264840"	""
"15191"	"FBgn0264841"	""
"15192"	"FBgn0264842"	""
"15193"	"FBgn0264843"	""
"15194"	"FBgn0264844"	""
"15195"	"FBgn0264845"	""
"15196"	"FBgn0264848"	""
"15197"	"FBgn0264855"	""
"15198"	"FBgn0264857"	""
"15199"	"FBgn0264862"	""
"15200"	"FBgn0264863"	""
"15201"	"FBgn0264864"	""
"15202"	"FBgn0264865"	""
"15203"	"FBgn0264866"	""
"15204"	"FBgn0264867"	""
"15205"	"FBgn0264868"	""
"15206"	"FBgn0264869"	""
"15207"	"FBgn0264870"	""
"15208"	"FBgn0264871"	""
"15209"	"FBgn0264872"	""
"15210"	"FBgn0264873"	""
"15211"	"FBgn0264874"	""
"15212"	"FBgn0264875"	""
"15213"	"FBgn0264876"	""
"15214"	"FBgn0264877"	""
"15215"	"FBgn0264878"	""
"15216"	"FBgn0264879"	""
"15217"	"FBgn0264880"	""
"15218"	"FBgn0264882"	""
"15219"	"FBgn0264883"	""
"15220"	"FBgn0264884"	""
"15221"	"FBgn0264885"	""
"15222"	"FBgn0264886"	""
"15223"	"FBgn0264887"	""
"15224"	"FBgn0264888"	""
"15225"	"FBgn0264889"	""
"15226"	"FBgn0264890"	""
"15227"	"FBgn0264891"	""
"15228"	"FBgn0264892"	""
"15229"	"FBgn0264893"	""
"15230"	"FBgn0264894"	""
"15231"	"FBgn0264895"	""
"15232"	"FBgn0264896"	""
"15233"	"FBgn0264897"	""
"15234"	"FBgn0264898"	""
"15235"	"FBgn0264899"	""
"15236"	"FBgn0264900"	""
"15237"	"FBgn0264901"	""
"15238"	"FBgn0264902"	""
"15239"	"FBgn0264903"	""
"15240"	"FBgn0264904"	""
"15241"	"FBgn0264905"	""
"15242"	"FBgn0264906"	""
"15243"	"FBgn0264907"	""
"15244"	"FBgn0264908"	""
"15245"	"FBgn0264909"	""
"15246"	"FBgn0264911"	""
"15247"	"FBgn0264912"	""
"15248"	"FBgn0264914"	""
"15249"	"FBgn0264915"	""
"15250"	"FBgn0264916"	""
"15251"	"FBgn0264922"	""
"15252"	"FBgn0264939"	""
"15253"	"FBgn0264940"	""
"15254"	"FBgn0264941"	""
"15255"	"FBgn0264942"	""
"15256"	"FBgn0264943"	""
"15257"	"FBgn0264944"	""
"15258"	"FBgn0264945"	""
"15259"	"FBgn0264946"	""
"15260"	"FBgn0264947"	""
"15261"	"FBgn0264948"	""
"15262"	"FBgn0264949"	""
"15263"	"FBgn0264950"	""
"15264"	"FBgn0264951"	""
"15265"	"FBgn0264952"	""
"15266"	"FBgn0264953"	""
"15267"	"FBgn0264954"	""
"15268"	"FBgn0264955"	""
"15269"	"FBgn0264956"	""
"15270"	"FBgn0264957"	""
"15271"	"FBgn0264958"	""
"15272"	"FBgn0264959"	""
"15273"	"FBgn0264960"	""
"15274"	"FBgn0264961"	""
"15275"	"FBgn0264962"	""
"15276"	"FBgn0264975"	""
"15277"	"FBgn0264978"	""
"15278"	"FBgn0264979"	""
"15279"	"FBgn0264980"	""
"15280"	"FBgn0264982"	""
"15281"	"FBgn0264983"	""
"15282"	"FBgn0264984"	""
"15283"	"FBgn0264985"	""
"15284"	"FBgn0264986"	""
"15285"	"FBgn0264987"	""
"15286"	"FBgn0264988"	""
"15287"	"FBgn0264989"	""
"15288"	"FBgn0264990"	""
"15289"	"FBgn0264991"	""
"15290"	"FBgn0264992"	""
"15291"	"FBgn0264993"	""
"15292"	"FBgn0264994"	""
"15293"	"FBgn0264995"	""
"15294"	"FBgn0264996"	""
"15295"	"FBgn0264997"	""
"15296"	"FBgn0264998"	""
"15297"	"FBgn0264999"	""
"15298"	"FBgn0265000"	""
"15299"	"FBgn0265001"	""
"15300"	"FBgn0265002"	""
"15301"	"FBgn0265003"	""
"15302"	"FBgn0265011"	""
"15303"	"FBgn0265017"	""
"15304"	"FBgn0265038"	""
"15305"	"FBgn0265039"	""
"15306"	"FBgn0265040"	""
"15307"	"FBgn0265041"	""
"15308"	"FBgn0265042"	""
"15309"	"FBgn0265043"	""
"15310"	"FBgn0265044"	""
"15311"	"FBgn0265045"	""
"15312"	"FBgn0265046"	""
"15313"	"FBgn0265047"	""
"15314"	"FBgn0265048"	""
"15315"	"FBgn0265049"	""
"15316"	"FBgn0265050"	""
"15317"	"FBgn0265051"	""
"15318"	"FBgn0265052"	""
"15319"	"FBgn0265053"	""
"15320"	"FBgn0265058"	""
"15321"	"FBgn0265059"	""
"15322"	"FBgn0265060"	""
"15323"	"FBgn0265061"	""
"15324"	"FBgn0265062"	""
"15325"	"FBgn0265063"	""
"15326"	"FBgn0265064"	""
"15327"	"FBgn0265065"	""
"15328"	"FBgn0265066"	""
"15329"	"FBgn0265067"	""
"15330"	"FBgn0265068"	""
"15331"	"FBgn0265069"	""
"15332"	"FBgn0265070"	""
"15333"	"FBgn0265071"	""
"15334"	"FBgn0265072"	""
"15335"	"FBgn0265073"	""
"15336"	"FBgn0265074"	""
"15337"	"FBgn0265075"	""
"15338"	"FBgn0265076"	""
"15339"	"FBgn0265077"	""
"15340"	"FBgn0265078"	""
"15341"	"FBgn0265079"	""
"15342"	"FBgn0265080"	""
"15343"	"FBgn0265081"	""
"15344"	"FBgn0265082"	""
"15345"	"FBgn0265083"	""
"15346"	"FBgn0265084"	""
"15347"	"FBgn0265085"	""
"15348"	"FBgn0265086"	""
"15349"	"FBgn0265087"	""
"15350"	"FBgn0265088"	""
"15351"	"FBgn0265089"	""
"15352"	"FBgn0265095"	""
"15353"	"FBgn0265096"	""
"15354"	"FBgn0265097"	""
"15355"	"FBgn0265098"	""
"15356"	"FBgn0265099"	""
"15357"	"FBgn0265101"	""
"15358"	"FBgn0265102"	""
"15359"	"FBgn0265103"	""
"15360"	"FBgn0265104"	""
"15361"	"FBgn0265105"	""
"15362"	"FBgn0265106"	""
"15363"	"FBgn0265107"	""
"15364"	"FBgn0265137"	""
"15365"	"FBgn0265138"	""
"15366"	"FBgn0265139"	""
"15367"	"FBgn0265140"	""
"15368"	"FBgn0265141"	""
"15369"	"FBgn0265142"	""
"15370"	"FBgn0265143"	""
"15371"	"FBgn0265144"	""
"15372"	"FBgn0265145"	""
"15373"	"FBgn0265146"	""
"15374"	"FBgn0265147"	""
"15375"	"FBgn0265148"	""
"15376"	"FBgn0265149"	""
"15377"	"FBgn0265150"	""
"15378"	"FBgn0265151"	""
"15379"	"FBgn0265152"	""
"15380"	"FBgn0265153"	""
"15381"	"FBgn0265154"	""
"15382"	"FBgn0265155"	""
"15383"	"FBgn0265156"	""
"15384"	"FBgn0265157"	""
"15385"	"FBgn0265158"	""
"15386"	"FBgn0265159"	""
"15387"	"FBgn0265160"	""
"15388"	"FBgn0265161"	""
"15389"	"FBgn0265162"	""
"15390"	"FBgn0265163"	""
"15391"	"FBgn0265164"	""
"15392"	"FBgn0265165"	""
"15393"	"FBgn0265166"	""
"15394"	"FBgn0265167"	""
"15395"	"FBgn0265168"	""
"15396"	"FBgn0265169"	""
"15397"	"FBgn0265174"	""
"15398"	"FBgn0265176"	""
"15399"	"FBgn0265177"	""
"15400"	"FBgn0265178"	""
"15401"	"FBgn0265180"	""
"15402"	"FBgn0265182"	""
"15403"	"FBgn0265184"	""
"15404"	"FBgn0265185"	""
"15405"	"FBgn0265186"	""
"15406"	"FBgn0265187"	""
"15407"	"FBgn0265188"	""
"15408"	"FBgn0265189"	""
"15409"	"FBgn0265190"	""
"15410"	"FBgn0265191"	""
"15411"	"FBgn0265192"	""
"15412"	"FBgn0265193"	""
"15413"	"FBgn0265194"	""
"15414"	"FBgn0265196"	""
"15415"	"FBgn0265197"	""
"15416"	"FBgn0265198"	""
"15417"	"FBgn0265199"	""
"15418"	"FBgn0265200"	""
"15419"	"FBgn0265201"	""
"15420"	"FBgn0265202"	""
"15421"	"FBgn0265203"	""
"15422"	"FBgn0265204"	""
"15423"	"FBgn0265205"	""
"15424"	"FBgn0265252"	""
"15425"	"FBgn0265253"	""
"15426"	"FBgn0265254"	""
"15427"	"FBgn0265255"	""
"15428"	"FBgn0265256"	""
"15429"	"FBgn0265257"	""
"15430"	"FBgn0265262"	""
"15431"	"FBgn0265263"	""
"15432"	"FBgn0265264"	""
"15433"	"FBgn0265265"	""
"15434"	"FBgn0265266"	""
"15435"	"FBgn0265267"	""
"15436"	"FBgn0265268"	""
"15437"	"FBgn0265269"	""
"15438"	"FBgn0265270"	""
"15439"	"FBgn0265271"	""
"15440"	"FBgn0265272"	""
"15441"	"FBgn0265274"	""
"15442"	"FBgn0265276"	""
"15443"	"FBgn0265295"	""
"15444"	"FBgn0265296"	""
"15445"	"FBgn0265297"	""
"15446"	"FBgn0265298"	""
"15447"	"FBgn0265299"	""
"15448"	"FBgn0265300"	""
"15449"	"FBgn0265301"	""
"15450"	"FBgn0265302"	""
"15451"	"FBgn0265303"	""
"15452"	"FBgn0265304"	""
"15453"	"FBgn0265305"	""
"15454"	"FBgn0265306"	""
"15455"	"FBgn0265307"	""
"15456"	"FBgn0265308"	""
"15457"	"FBgn0265309"	""
"15458"	"FBgn0265310"	""
"15459"	"FBgn0265311"	""
"15460"	"FBgn0265312"	""
"15461"	"FBgn0265313"	""
"15462"	"FBgn0265314"	""
"15463"	"FBgn0265315"	""
"15464"	"FBgn0265316"	""
"15465"	"FBgn0265317"	""
"15466"	"FBgn0265318"	""
"15467"	"FBgn0265338"	""
"15468"	"FBgn0265339"	""
"15469"	"FBgn0265340"	""
"15470"	"FBgn0265341"	""
"15471"	"FBgn0265342"	""
"15472"	"FBgn0265343"	""
"15473"	"FBgn0265344"	""
"15474"	"FBgn0265345"	""
"15475"	"FBgn0265346"	""
"15476"	"FBgn0265347"	""
"15477"	"FBgn0265348"	""
"15478"	"FBgn0265349"	""
"15479"	"FBgn0265351"	""
"15480"	"FBgn0265356"	""
"15481"	"FBgn0265362"	""
"15482"	"FBgn0265363"	""
"15483"	"FBgn0265364"	""
"15484"	"FBgn0265365"	""
"15485"	"FBgn0265366"	""
"15486"	"FBgn0265367"	""
"15487"	"FBgn0265368"	""
"15488"	"FBgn0265369"	""
"15489"	"FBgn0265370"	""
"15490"	"FBgn0265371"	""
"15491"	"FBgn0265372"	""
"15492"	"FBgn0265373"	""
"15493"	"FBgn0265374"	""
"15494"	"FBgn0265375"	""
"15495"	"FBgn0265376"	""
"15496"	"FBgn0265377"	""
"15497"	"FBgn0265378"	""
"15498"	"FBgn0265379"	""
"15499"	"FBgn0265380"	""
"15500"	"FBgn0265381"	""
"15501"	"FBgn0265382"	""
"15502"	"FBgn0265383"	""
"15503"	"FBgn0265413"	""
"15504"	"FBgn0265414"	""
"15505"	"FBgn0265416"	""
"15506"	"FBgn0265417"	""
"15507"	"FBgn0265418"	""
"15508"	"FBgn0265419"	""
"15509"	"FBgn0265420"	""
"15510"	"FBgn0265421"	""
"15511"	"FBgn0265422"	""
"15512"	"FBgn0265423"	""
"15513"	"FBgn0265424"	""
"15514"	"FBgn0265425"	""
"15515"	"FBgn0265426"	""
"15516"	"FBgn0265427"	""
"15517"	"FBgn0265428"	""
"15518"	"FBgn0265429"	""
"15519"	"FBgn0265434"	""
"15520"	"FBgn0265443"	""
"15521"	"FBgn0265444"	""
"15522"	"FBgn0265445"	""
"15523"	"FBgn0265446"	""
"15524"	"FBgn0265447"	""
"15525"	"FBgn0265448"	""
"15526"	"FBgn0265449"	""
"15527"	"FBgn0265450"	""
"15528"	"FBgn0265451"	""
"15529"	"FBgn0265452"	""
"15530"	"FBgn0265453"	""
"15531"	"FBgn0265454"	""
"15532"	"FBgn0265455"	""
"15533"	"FBgn0265457"	""
"15534"	"FBgn0265458"	""
"15535"	"FBgn0265464"	""
"15536"	"FBgn0265467"	""
"15537"	"FBgn0265468"	""
"15538"	"FBgn0265469"	""
"15539"	"FBgn0265470"	""
"15540"	"FBgn0265487"	""
"15541"	"FBgn0265496"	""
"15542"	"FBgn0265497"	""
"15543"	"FBgn0265498"	""
"15544"	"FBgn0265499"	""
"15545"	"FBgn0265500"	""
"15546"	"FBgn0265508"	""
"15547"	"FBgn0265509"	""
"15548"	"FBgn0265510"	""
"15549"	"FBgn0265511"	""
"15550"	"FBgn0265512"	""
"15551"	"FBgn0265523"	""
"15552"	"FBgn0265524"	""
"15553"	"FBgn0265525"	""
"15554"	"FBgn0265526"	""
"15555"	"FBgn0265527"	""
"15556"	"FBgn0265529"	""
"15557"	"FBgn0265530"	""
"15558"	"FBgn0265531"	""
"15559"	"FBgn0265532"	""
"15560"	"FBgn0265533"	""
"15561"	"FBgn0265534"	""
"15562"	"FBgn0265535"	""
"15563"	"FBgn0265536"	""
"15564"	"FBgn0265537"	""
"15565"	"FBgn0265538"	""
"15566"	"FBgn0265539"	""
"15567"	"FBgn0265540"	""
"15568"	"FBgn0265541"	""
"15569"	"FBgn0265542"	""
"15570"	"FBgn0265543"	""
"15571"	"FBgn0265544"	""
"15572"	"FBgn0265545"	""
"15573"	"FBgn0265546"	""
"15574"	"FBgn0265547"	""
"15575"	"FBgn0265548"	""
"15576"	"FBgn0265549"	""
"15577"	"FBgn0265550"	""
"15578"	"FBgn0265551"	""
"15579"	"FBgn0265574"	""
"15580"	"FBgn0265575"	""
"15581"	"FBgn0265576"	""
"15582"	"FBgn0265577"	""
"15583"	"FBgn0265578"	""
"15584"	"FBgn0265579"	""
"15585"	"FBgn0265580"	""
"15586"	"FBgn0265581"	""
"15587"	"FBgn0265582"	""
"15588"	"FBgn0265583"	""
"15589"	"FBgn0265584"	""
"15590"	"FBgn0265585"	""
"15591"	"FBgn0265586"	""
"15592"	"FBgn0265587"	""
"15593"	"FBgn0265588"	""
"15594"	"FBgn0265589"	""
"15595"	"FBgn0265590"	""
"15596"	"FBgn0265591"	""
"15597"	"FBgn0265592"	""
"15598"	"FBgn0265593"	""
"15599"	"FBgn0265594"	""
"15600"	"FBgn0265595"	""
"15601"	"FBgn0265596"	""
"15602"	"FBgn0265597"	""
"15603"	"FBgn0265598"	""
"15604"	"FBgn0265605"	""
"15605"	"FBgn0265606"	""
"15606"	"FBgn0265607"	""
"15607"	"FBgn0265608"	""
"15608"	"FBgn0265609"	""
"15609"	"FBgn0265610"	""
"15610"	"FBgn0265611"	""
"15611"	"FBgn0265612"	""
"15612"	"FBgn0265613"	""
"15613"	"FBgn0265614"	""
"15614"	"FBgn0265623"	""
"15615"	"FBgn0265625"	""
"15616"	"FBgn0265626"	""
"15617"	"FBgn0265627"	""
"15618"	"FBgn0265629"	""
"15619"	"FBgn0265630"	""
"15620"	"FBgn0265631"	""
"15621"	"FBgn0265632"	""
"15622"	"FBgn0265633"	""
"15623"	"FBgn0265634"	""
"15624"	"FBgn0265635"	""
"15625"	"FBgn0265636"	""
"15626"	"FBgn0265637"	""
"15627"	"FBgn0265638"	""
"15628"	"FBgn0265639"	""
"15629"	"FBgn0265640"	""
"15630"	"FBgn0265641"	""
"15631"	"FBgn0265642"	""
"15632"	"FBgn0265643"	""
"15633"	"FBgn0265644"	""
"15634"	"FBgn0265645"	""
"15635"	"FBgn0265646"	""
"15636"	"FBgn0265648"	""
"15637"	"FBgn0265649"	""
"15638"	"FBgn0265650"	""
"15639"	"FBgn0265651"	""
"15640"	"FBgn0265652"	""
"15641"	"FBgn0265653"	""
"15642"	"FBgn0265654"	""
"15643"	"FBgn0265655"	""
"15644"	"FBgn0265656"	""
"15645"	"FBgn0265657"	""
"15646"	"FBgn0265658"	""
"15647"	"FBgn0265659"	""
"15648"	"FBgn0265660"	""
"15649"	"FBgn0265661"	""
"15650"	"FBgn0265662"	""
"15651"	"FBgn0265663"	""
"15652"	"FBgn0265664"	""
"15653"	"FBgn0265665"	""
"15654"	"FBgn0265666"	""
"15655"	"FBgn0265667"	""
"15656"	"FBgn0265668"	""
"15657"	"FBgn0265669"	""
"15658"	"FBgn0265670"	""
"15659"	"FBgn0265671"	""
"15660"	"FBgn0265672"	""
"15661"	"FBgn0265673"	""
"15662"	"FBgn0265674"	""
"15663"	"FBgn0265675"	""
"15664"	"FBgn0265676"	""
"15665"	"FBgn0265677"	""
"15666"	"FBgn0265678"	""
"15667"	"FBgn0265679"	""
"15668"	"FBgn0265680"	""
"15669"	"FBgn0265681"	""
"15670"	"FBgn0265682"	""
"15671"	"FBgn0265683"	""
"15672"	"FBgn0265684"	""
"15673"	"FBgn0265685"	""
"15674"	"FBgn0265686"	""
"15675"	"FBgn0265687"	""
"15676"	"FBgn0265688"	""
"15677"	"FBgn0265689"	""
"15678"	"FBgn0265690"	""
"15679"	"FBgn0265691"	""
"15680"	"FBgn0265692"	""
"15681"	"FBgn0265693"	""
"15682"	"FBgn0265694"	""
"15683"	"FBgn0265695"	""
"15684"	"FBgn0265696"	""
"15685"	"FBgn0265697"	""
"15686"	"FBgn0265698"	""
"15687"	"FBgn0265699"	""
"15688"	"FBgn0265700"	""
"15689"	"FBgn0265701"	""
"15690"	"FBgn0265702"	""
"15691"	"FBgn0265703"	""
"15692"	"FBgn0265704"	""
"15693"	"FBgn0265705"	""
"15694"	"FBgn0265706"	""
"15695"	"FBgn0265707"	""
"15696"	"FBgn0265708"	""
"15697"	"FBgn0265709"	""
"15698"	"FBgn0265710"	""
"15699"	"FBgn0265711"	""
"15700"	"FBgn0265712"	""
"15701"	"FBgn0265713"	""
"15702"	"FBgn0265714"	""
"15703"	"FBgn0265715"	""
"15704"	"FBgn0265716"	""
"15705"	"FBgn0265717"	""
"15706"	"FBgn0265718"	""
"15707"	"FBgn0265719"	""
"15708"	"FBgn0265720"	""
"15709"	"FBgn0265721"	""
"15710"	"FBgn0265722"	""
"15711"	"FBgn0265723"	""
"15712"	"FBgn0265724"	""
"15713"	"FBgn0265725"	""
"15714"	"FBgn0265726"	""
"15715"	"FBgn0265727"	""
"15716"	"FBgn0265728"	""
"15717"	"FBgn0265729"	""
"15718"	"FBgn0265730"	""
"15719"	"FBgn0265731"	""
"15720"	"FBgn0265732"	""
"15721"	"FBgn0265733"	""
"15722"	"FBgn0265734"	""
"15723"	"FBgn0265735"	""
"15724"	"FBgn0265736"	""
"15725"	"FBgn0265737"	""
"15726"	"FBgn0265738"	""
"15727"	"FBgn0265739"	""
"15728"	"FBgn0265740"	""
"15729"	"FBgn0265741"	""
"15730"	"FBgn0265742"	""
"15731"	"FBgn0265743"	""
"15732"	"FBgn0265744"	""
"15733"	"FBgn0265745"	""
"15734"	"FBgn0265746"	""
"15735"	"FBgn0265747"	""
"15736"	"FBgn0265748"	""
"15737"	"FBgn0265749"	""
"15738"	"FBgn0265750"	""
"15739"	"FBgn0265751"	""
"15740"	"FBgn0265752"	""
"15741"	"FBgn0265753"	""
"15742"	"FBgn0265754"	""
"15743"	"FBgn0265755"	""
"15744"	"FBgn0265756"	""
"15745"	"FBgn0265757"	""
"15746"	"FBgn0265758"	""
"15747"	"FBgn0265759"	""
"15748"	"FBgn0265760"	""
"15749"	"FBgn0265761"	""
"15750"	"FBgn0265762"	""
"15751"	"FBgn0265763"	""
"15752"	"FBgn0265764"	""
"15753"	"FBgn0265765"	""
"15754"	"FBgn0265766"	""
"15755"	"FBgn0265767"	""
"15756"	"FBgn0265778"	""
"15757"	"FBgn0265784"	""
"15758"	"FBgn0265785"	""
"15759"	"FBgn0265786"	""
"15760"	"FBgn0265787"	""
"15761"	"FBgn0265788"	""
"15762"	"FBgn0265789"	""
"15763"	"FBgn0265790"	""
"15764"	"FBgn0265791"	""
"15765"	"FBgn0265792"	""
"15766"	"FBgn0265793"	""
"15767"	"FBgn0265794"	""
"15768"	"FBgn0265795"	""
"15769"	"FBgn0265796"	""
"15770"	"FBgn0265797"	""
"15771"	"FBgn0265798"	""
"15772"	"FBgn0265799"	""
"15773"	"FBgn0265800"	""
"15774"	"FBgn0265801"	""
"15775"	"FBgn0265802"	""
"15776"	"FBgn0265803"	""
"15777"	"FBgn0265804"	""
"15778"	"FBgn0265805"	""
"15779"	"FBgn0265806"	""
"15780"	"FBgn0265807"	""
"15781"	"FBgn0265808"	""
"15782"	"FBgn0265809"	""
"15783"	"FBgn0265810"	""
"15784"	"FBgn0265811"	""
"15785"	"FBgn0265812"	""
"15786"	"FBgn0265813"	""
"15787"	"FBgn0265814"	""
"15788"	"FBgn0265815"	""
"15789"	"FBgn0265816"	""
"15790"	"FBgn0265817"	""
"15791"	"FBgn0265818"	""
"15792"	"FBgn0265819"	""
"15793"	"FBgn0265820"	""
"15794"	"FBgn0265821"	""
"15795"	"FBgn0265822"	""
"15796"	"FBgn0265823"	""
"15797"	"FBgn0265824"	""
"15798"	"FBgn0265825"	""
"15799"	"FBgn0265826"	""
"15800"	"FBgn0265827"	""
"15801"	"FBgn0265828"	""
"15802"	"FBgn0265829"	""
"15803"	"FBgn0265830"	""
"15804"	"FBgn0265831"	""
"15805"	"FBgn0265832"	""
"15806"	"FBgn0265833"	""
"15807"	"FBgn0265834"	""
"15808"	"FBgn0265835"	""
"15809"	"FBgn0265836"	""
"15810"	"FBgn0265837"	""
"15811"	"FBgn0265838"	""
"15812"	"FBgn0265839"	""
"15813"	"FBgn0265840"	""
"15814"	"FBgn0265841"	""
"15815"	"FBgn0265842"	""
"15816"	"FBgn0265843"	""
"15817"	"FBgn0265844"	""
"15818"	"FBgn0265845"	""
"15819"	"FBgn0265846"	""
"15820"	"FBgn0265847"	""
"15821"	"FBgn0265849"	""
"15822"	"FBgn0265850"	""
"15823"	"FBgn0265851"	""
"15824"	"FBgn0265852"	""
"15825"	"FBgn0265853"	""
"15826"	"FBgn0265854"	""
"15827"	"FBgn0265855"	""
"15828"	"FBgn0265856"	""
"15829"	"FBgn0265857"	""
"15830"	"FBgn0265858"	""
"15831"	"FBgn0265859"	""
"15832"	"FBgn0265860"	""
"15833"	"FBgn0265861"	""
"15834"	"FBgn0265862"	""
"15835"	"FBgn0265863"	""
"15836"	"FBgn0265864"	""
"15837"	"FBgn0265865"	""
"15838"	"FBgn0265866"	""
"15839"	"FBgn0265868"	""
"15840"	"FBgn0265869"	""
"15841"	"FBgn0265870"	""
"15842"	"FBgn0265871"	""
"15843"	"FBgn0265872"	""
"15844"	"FBgn0265873"	""
"15845"	"FBgn0265874"	""
"15846"	"FBgn0265875"	""
"15847"	"FBgn0265876"	""
"15848"	"FBgn0265877"	""
"15849"	"FBgn0265878"	""
"15850"	"FBgn0265879"	""
"15851"	"FBgn0265880"	""
"15852"	"FBgn0265881"	""
"15853"	"FBgn0265882"	""
"15854"	"FBgn0265883"	""
"15855"	"FBgn0265884"	""
"15856"	"FBgn0265885"	""
"15857"	"FBgn0265886"	""
"15858"	"FBgn0265887"	""
"15859"	"FBgn0265888"	""
"15860"	"FBgn0265889"	""
"15861"	"FBgn0265890"	""
"15862"	"FBgn0265891"	""
"15863"	"FBgn0265892"	""
"15864"	"FBgn0265893"	""
"15865"	"FBgn0265894"	""
"15866"	"FBgn0265895"	""
"15867"	"FBgn0265896"	""
"15868"	"FBgn0265897"	""
"15869"	"FBgn0265898"	""
"15870"	"FBgn0265899"	""
"15871"	"FBgn0265900"	""
"15872"	"FBgn0265901"	""
"15873"	"FBgn0265902"	""
"15874"	"FBgn0265903"	""
"15875"	"FBgn0265904"	""
"15876"	"FBgn0265905"	""
"15877"	"FBgn0265906"	""
"15878"	"FBgn0265907"	""
"15879"	"FBgn0265908"	""
"15880"	"FBgn0265909"	""
"15881"	"FBgn0265910"	""
"15882"	"FBgn0265911"	""
"15883"	"FBgn0265912"	""
"15884"	"FBgn0265913"	""
"15885"	"FBgn0265914"	""
"15886"	"FBgn0265915"	""
"15887"	"FBgn0265916"	""
"15888"	"FBgn0265917"	""
"15889"	"FBgn0265918"	""
"15890"	"FBgn0265919"	""
"15891"	"FBgn0265920"	""
"15892"	"FBgn0265921"	""
"15893"	"FBgn0265922"	""
"15894"	"FBgn0265923"	""
"15895"	"FBgn0265924"	""
"15896"	"FBgn0265925"	""
"15897"	"FBgn0265926"	""
"15898"	"FBgn0265927"	""
"15899"	"FBgn0265928"	""
"15900"	"FBgn0265929"	""
"15901"	"FBgn0265930"	""
"15902"	"FBgn0265931"	""
"15903"	"FBgn0265932"	""
"15904"	"FBgn0265933"	""
"15905"	"FBgn0265934"	""
"15906"	"FBgn0265935"	""
"15907"	"FBgn0265937"	""
"15908"	"FBgn0265938"	""
"15909"	"FBgn0265939"	""
"15910"	"FBgn0265940"	""
"15911"	"FBgn0265941"	""
"15912"	"FBgn0265942"	""
"15913"	"FBgn0265943"	""
"15914"	"FBgn0265944"	""
"15915"	"FBgn0265945"	""
"15916"	"FBgn0265946"	""
"15917"	"FBgn0265947"	""
