"gene_id"	"brief.description"
"861"	"FBgn0002573"	""
"862"	"FBgn0002576"	""
"863"	"FBgn0002577"	""
"864"	"FBgn0002578"	""
"865"	"FBgn0002579"	""
"866"	"FBgn0002590"	""
"867"	"FBgn0002592"	""
"868"	"FBgn0002593"	""
"869"	"FBgn0002607"	""
"870"	"FBgn0002609"	""
"871"	"FBgn0002622"	""
"872"	"FBgn0002626"	""
"873"	"FBgn0002629"	""
"874"	"FBgn0002631"	""
"875"	"FBgn0002632"	""
"876"	"FBgn0002633"	""
"877"	"FBgn0002638"	""
"878"	"FBgn0002641"	""
"879"	"FBgn0002643"	""
"880"	"FBgn0002645"	""
"881"	"FBgn0002673"	""
"882"	"FBgn0002707"	""
"883"	"FBgn0002709"	""
"884"	"FBgn0002715"	""
"885"	"FBgn0002716"	""
"886"	"FBgn0002719"	""
"887"	"FBgn0002723"	""
"888"	"FBgn0002732"	""
"889"	"FBgn0002733"	""
"890"	"FBgn0002734"	""
"891"	"FBgn0002735"	""
"892"	"FBgn0002736"	""
"893"	"FBgn0002772"	""
"894"	"FBgn0002773"	""
"895"	"FBgn0002774"	""
"896"	"FBgn0002775"	""
"897"	"FBgn0002778"	""
"898"	"FBgn0002780"	""
"899"	"FBgn0002781"	""
"900"	"FBgn0002783"	""
"901"	"FBgn0002787"	""
"902"	"FBgn0002789"	""
"903"	"FBgn0002791"	""
"904"	"FBgn0002838"	""
"905"	"FBgn0002842"	""
"906"	"FBgn0002855"	""
"907"	"FBgn0002856"	""
"908"	"FBgn0002862"	""
"909"	"FBgn0002863"	""
"910"	"FBgn0002865"	""
"911"	"FBgn0002868"	""
"912"	"FBgn0002869"	""
"913"	"FBgn0002872"	""
"914"	"FBgn0002873"	""
"915"	"FBgn0002878"	""
"916"	"FBgn0002887"	""
"917"	"FBgn0002891"	""
"918"	"FBgn0002899"	""
"919"	"FBgn0002901"	""
"920"	"FBgn0002905"	""
"921"	"FBgn0002906"	""
"922"	"FBgn0002909"	""
"923"	"FBgn0002914"	""
"924"	"FBgn0002917"	""
"925"	"FBgn0002921"	""
"926"	"FBgn0002922"	""
"927"	"FBgn0002924"	""
"928"	"FBgn0002926"	""
"929"	"FBgn0002930"	""
"930"	"FBgn0002931"	""
"931"	"FBgn0002932"	""
"932"	"FBgn0002933"	""
"933"	"FBgn0002936"	""
"934"	"FBgn0002937"	""
"935"	"FBgn0002938"	""
"936"	"FBgn0002939"	""
"937"	"FBgn0002940"	""
"938"	"FBgn0002941"	""
"939"	"FBgn0002945"	""
"940"	"FBgn0002948"	""
"941"	"FBgn0002962"	""
"942"	"FBgn0002973"	""
"943"	"FBgn0002985"	""
"944"	"FBgn0002989"	""
"945"	"FBgn0003002"	""
"946"	"FBgn0003008"	""
"947"	"FBgn0003009"	""
"948"	"FBgn0003011"	""
"949"	"FBgn0003015"	""
"950"	"FBgn0003016"	""
"951"	"FBgn0003023"	""
"952"	"FBgn0003028"	""
"953"	"FBgn0003034"	""
"954"	"FBgn0003041"	""
"955"	"FBgn0003042"	""
"956"	"FBgn0003044"	""
"957"	"FBgn0003046"	""
"958"	"FBgn0003048"	""
"959"	"FBgn0003053"	""
"960"	"FBgn0003057"	""
"961"	"FBgn0003060"	""
"962"	"FBgn0003062"	""
"963"	"FBgn0003065"	""
"964"	"FBgn0003067"	""
"965"	"FBgn0003068"	""
"966"	"FBgn0003071"	""
"967"	"FBgn0003074"	""
"968"	"FBgn0003076"	""
"969"	"FBgn0003079"	""
"970"	"FBgn0003082"	""
"971"	"FBgn0003086"	""
"972"	"FBgn0003087"	""
"973"	"FBgn0003089"	""
"974"	"FBgn0003090"	""
"975"	"FBgn0003091"	""
"976"	"FBgn0003093"	""
"977"	"FBgn0003114"	""
"978"	"FBgn0003116"	""
"979"	"FBgn0003117"	""
"980"	"FBgn0003118"	""
"981"	"FBgn0003124"	""
"982"	"FBgn0003129"	""
"983"	"FBgn0003130"	""
"984"	"FBgn0003132"	""
"985"	"FBgn0003134"	""
"986"	"FBgn0003137"	""
"987"	"FBgn0003139"	""
"988"	"FBgn0003140"	""
"989"	"FBgn0003141"	""
"990"	"FBgn0003145"	""
"991"	"FBgn0003149"	""
"992"	"FBgn0003159"	""
"993"	"FBgn0003162"	""
"994"	"FBgn0003165"	""
"995"	"FBgn0003169"	""
"996"	"FBgn0003174"	""
"997"	"FBgn0003175"	""
"998"	"FBgn0003187"	""
"999"	"FBgn0003189"	""
"1000"	"FBgn0003204"	""
"1001"	"FBgn0003205"	""
"1002"	"FBgn0003206"	""
"1003"	"FBgn0003209"	""
"1004"	"FBgn0003210"	""
"1005"	"FBgn0003218"	""
"1006"	"FBgn0003227"	""
"1007"	"FBgn0003231"	""
"1008"	"FBgn0003248"	""
"1009"	"FBgn0003249"	""
"1010"	"FBgn0003250"	""
"1011"	"FBgn0003254"	""
"1012"	"FBgn0003255"	""
"1013"	"FBgn0003256"	""
"1014"	"FBgn0003257"	""
"1015"	"FBgn0003261"	""
"1016"	"FBgn0003267"	""
"1017"	"FBgn0003268"	""
"1018"	"FBgn0003270"	""
"1019"	"FBgn0003274"	""
"1020"	"FBgn0003275"	""
"1021"	"FBgn0003277"	""
"1022"	"FBgn0003278"	""
"1023"	"FBgn0003279"	""
"1024"	"FBgn0003285"	""
"1025"	"FBgn0003292"	""
"1026"	"FBgn0003295"	""
"1027"	"FBgn0003300"	""
"1028"	"FBgn0003301"	""
"1029"	"FBgn0003302"	""
"1030"	"FBgn0003308"	""
"1031"	"FBgn0003310"	""
"1032"	"FBgn0003312"	""
"1033"	"FBgn0003313"	""
"1034"	"FBgn0003317"	""
"1035"	"FBgn0003319"	""
"1036"	"FBgn0003321"	""
"1037"	"FBgn0003326"	""
"1038"	"FBgn0003328"	""
"1039"	"FBgn0003330"	""
"1040"	"FBgn0003334"	""
"1041"	"FBgn0003339"	""
"1042"	"FBgn0003345"	""
"1043"	"FBgn0003346"	""
"1044"	"FBgn0003353"	""
"1045"	"FBgn0003356"	""
"1046"	"FBgn0003357"	""
"1047"	"FBgn0003358"	""
"1048"	"FBgn0003360"	""
"1049"	"FBgn0003366"	""
"1050"	"FBgn0003371"	""
"1051"	"FBgn0003372"	""
"1052"	"FBgn0003373"	""
"1053"	"FBgn0003374"	""
"1054"	"FBgn0003375"	""
"1055"	"FBgn0003377"	""
"1056"	"FBgn0003378"	""
"1057"	"FBgn0003380"	""
"1058"	"FBgn0003382"	""
"1059"	"FBgn0003386"	""
"1060"	"FBgn0003388"	""
"1061"	"FBgn0003390"	""
"1062"	"FBgn0003391"	""
"1063"	"FBgn0003392"	""
"1064"	"FBgn0003396"	""
"1065"	"FBgn0003401"	""
"1066"	"FBgn0003410"	""
"1067"	"FBgn0003411"	""
"1068"	"FBgn0003415"	""
"1069"	"FBgn0003416"	""
"1070"	"FBgn0003423"	""
"1071"	"FBgn0003429"	""
"1072"	"FBgn0003430"	""
"1073"	"FBgn0003435"	""
"1074"	"FBgn0003444"	""
"1075"	"FBgn0003447"	""
"1076"	"FBgn0003448"	""
"1077"	"FBgn0003449"	""
"1078"	"FBgn0003450"	""
"1079"	"FBgn0003459"	""
"1080"	"FBgn0003460"	""
"1081"	"FBgn0003462"	""
"1082"	"FBgn0003463"	""
"1083"	"FBgn0003464"	""
"1084"	"FBgn0003475"	""
"1085"	"FBgn0003479"	""
"1086"	"FBgn0003480"	""
"1087"	"FBgn0003482"	""
"1088"	"FBgn0003483"	""
"1089"	"FBgn0003486"	""
"1090"	"FBgn0003495"	""
"1091"	"FBgn0003499"	""
"1092"	"FBgn0003502"	""
"1093"	"FBgn0003507"	""
"1094"	"FBgn0003510"	""
"1095"	"FBgn0003511"	""
"1096"	"FBgn0003512"	""
"1097"	"FBgn0003513"	""
"1098"	"FBgn0003514"	""
"1099"	"FBgn0003515"	""
"1100"	"FBgn0003517"	""
"1101"	"FBgn0003520"	""
"1102"	"FBgn0003525"	""
"1103"	"FBgn0003527"	""
"1104"	"FBgn0003545"	""
"1105"	"FBgn0003557"	""
"1106"	"FBgn0003559"	""
"1107"	"FBgn0003567"	""
"1108"	"FBgn0003575"	""
"1109"	"FBgn0003598"	""
"1110"	"FBgn0003607"	""
"1111"	"FBgn0003612"	""
"1112"	"FBgn0003638"	""
"1113"	"FBgn0003651"	""
"1114"	"FBgn0003654"	""
"1115"	"FBgn0003655"	""
"1116"	"FBgn0003656"	""
"1117"	"FBgn0003660"	""
"1118"	"FBgn0003676"	""
"1119"	"FBgn0003683"	""
"1120"	"FBgn0003687"	""
"1121"	"FBgn0003701"	""
"1122"	"FBgn0003710"	""
"1123"	"FBgn0003714"	""
"1124"	"FBgn0003716"	""
"1125"	"FBgn0003719"	""
"1126"	"FBgn0003720"	""
"1127"	"FBgn0003721"	""
"1128"	"FBgn0003731"	""
"1129"	"FBgn0003732"	""
"1130"	"FBgn0003733"	""
"1131"	"FBgn0003741"	""
"1132"	"FBgn0003742"	""
"1133"	"FBgn0003744"	""
"1134"	"FBgn0003747"	""
"1135"	"FBgn0003748"	""
"1136"	"FBgn0003751"	""
"1137"	"FBgn0003861"	""
"1138"	"FBgn0003862"	""
"1139"	"FBgn0003863"	""
"1140"	"FBgn0003865"	""
"1141"	"FBgn0003866"	""
"1142"	"FBgn0003867"	""
"1143"	"FBgn0003870"	""
"1144"	"FBgn0003882"	""
"1145"	"FBgn0003884"	""
"1146"	"FBgn0003885"	""
"1147"	"FBgn0003886"	""
"1148"	"FBgn0003887"	""
"1149"	"FBgn0003888"	""
"1150"	"FBgn0003889"	""
"1151"	"FBgn0003890"	""
"1152"	"FBgn0003891"	""
"1153"	"FBgn0003892"	""
"1154"	"FBgn0003896"	""
"1155"	"FBgn0003900"	""
"1156"	"FBgn0003916"	""
"1157"	"FBgn0003920"	""
"1158"	"FBgn0003922"	""
"1159"	"FBgn0003923"	""
"1160"	"FBgn0003926"	""
"1161"	"FBgn0003930"	""
"1162"	"FBgn0003931"	""
"1163"	"FBgn0003933"	""
"1164"	"FBgn0003934"	""
"1165"	"FBgn0003935"	""
"1166"	"FBgn0003936"	""
"1167"	"FBgn0003938"	""
"1168"	"FBgn0003941"	""
"1169"	"FBgn0003942"	""
"1170"	"FBgn0003943"	""
"1171"	"FBgn0003944"	""
"1172"	"FBgn0003950"	""
"1173"	"FBgn0003961"	""
"1174"	"FBgn0003963"	""
"1175"	"FBgn0003964"	""
"1176"	"FBgn0003965"	""
"1177"	"FBgn0003969"	""
"1178"	"FBgn0003975"	""
"1179"	"FBgn0003977"	""
"1180"	"FBgn0003978"	""
"1181"	"FBgn0003979"	""
"1182"	"FBgn0003980"	""
"1183"	"FBgn0003983"	""
"1184"	"FBgn0003984"	""
"1185"	"FBgn0003996"	""
"1186"	"FBgn0003997"	""
"1187"	"FBgn0004003"	""
"1188"	"FBgn0004009"	""
"1189"	"FBgn0004028"	""
"1190"	"FBgn0004034"	""
"1191"	"FBgn0004045"	""
"1192"	"FBgn0004047"	""
"1193"	"FBgn0004049"	""
"1194"	"FBgn0004050"	""
"1195"	"FBgn0004052"	""
"1196"	"FBgn0004053"	""
"1197"	"FBgn0004054"	""
"1198"	"FBgn0004055"	""
"1199"	"FBgn0004057"	""
"1200"	"FBgn0004066"	""
"1201"	"FBgn0004087"	""
"1202"	"FBgn0004101"	""
"1203"	"FBgn0004102"	""
"1204"	"FBgn0004103"	""
"1205"	"FBgn0004106"	""
"1206"	"FBgn0004107"	""
"1207"	"FBgn0004108"	""
"1208"	"FBgn0004110"	""
"1209"	"FBgn0004117"	""
"1210"	"FBgn0004118"	""
"1211"	"FBgn0004132"	""
"1212"	"FBgn0004133"	""
"1213"	"FBgn0004143"	""
"1214"	"FBgn0004167"	""
"1215"	"FBgn0004168"	""
"1216"	"FBgn0004169"	""
"1217"	"FBgn0004170"	""
"1218"	"FBgn0004171"	""
"1219"	"FBgn0004172"	""
"1220"	"FBgn0004173"	""
"1221"	"FBgn0004174"	""
"1222"	"FBgn0004175"	""
"1223"	"FBgn0004177"	""
"1224"	"FBgn0004179"	""
"1225"	"FBgn0004181"	""
"1226"	"FBgn0004183"	""
"1227"	"FBgn0004185"	""
"1228"	"FBgn0004186"	""
"1229"	"FBgn0004187"	""
"1230"	"FBgn0004188"	""
"1231"	"FBgn0004189"	""
"1232"	"FBgn0004190"	""
"1233"	"FBgn0004191"	""
"1234"	"FBgn0004192"	""
"1235"	"FBgn0004197"	""
"1236"	"FBgn0004198"	""
"1237"	"FBgn0004227"	""
"1238"	"FBgn0004228"	""
"1239"	"FBgn0004237"	""
"1240"	"FBgn0004240"	""
"1241"	"FBgn0004242"	""
"1242"	"FBgn0004244"	""
"1243"	"FBgn0004359"	""
"1244"	"FBgn0004360"	""
"1245"	"FBgn0004362"	""
"1246"	"FBgn0004363"	""
"1247"	"FBgn0004364"	""
"1248"	"FBgn0004367"	""
"1249"	"FBgn0004368"	""
"1250"	"FBgn0004369"	""
"1251"	"FBgn0004370"	""
"1252"	"FBgn0004372"	""
"1253"	"FBgn0004373"	""
"1254"	"FBgn0004374"	""
"1255"	"FBgn0004378"	""
"1256"	"FBgn0004379"	""
"1257"	"FBgn0004380"	""
"1258"	"FBgn0004381"	""
"1259"	"FBgn0004387"	""
"1260"	"FBgn0004389"	""
"1261"	"FBgn0004390"	""
"1262"	"FBgn0004391"	""
"1263"	"FBgn0004394"	""
"1264"	"FBgn0004395"	""
"1265"	"FBgn0004396"	""
"1266"	"FBgn0004397"	""
"1267"	"FBgn0004400"	""
"1268"	"FBgn0004401"	""
"1269"	"FBgn0004403"	""
"1270"	"FBgn0004404"	""
"1271"	"FBgn0004406"	""
"1272"	"FBgn0004407"	""
"1273"	"FBgn0004414"	""
"1274"	"FBgn0004419"	""
"1275"	"FBgn0004425"	""
"1276"	"FBgn0004426"	""
"1277"	"FBgn0004427"	""
"1278"	"FBgn0004428"	""
"1279"	"FBgn0004429"	""
"1280"	"FBgn0004430"	""
"1281"	"FBgn0004431"	""
"1282"	"FBgn0004432"	""
"1283"	"FBgn0004435"	""
"1284"	"FBgn0004436"	""
"1285"	"FBgn0004449"	""
"1286"	"FBgn0004456"	""
"1287"	"FBgn0004462"	""
"1288"	"FBgn0004463"	""
"1289"	"FBgn0004465"	""
"1290"	"FBgn0004507"	""
"1291"	"FBgn0004509"	""
"1292"	"FBgn0004510"	""
"1293"	"FBgn0004511"	""
"1294"	"FBgn0004512"	""
"1295"	"FBgn0004513"	""
"1296"	"FBgn0004514"	""
"1297"	"FBgn0004516"	""
"1298"	"FBgn0004552"	""
"1299"	"FBgn0004554"	""
"1300"	"FBgn0004556"	""
"1301"	"FBgn0004567"	""
"1302"	"FBgn0004569"	""
"1303"	"FBgn0004573"	""
"1304"	"FBgn0004574"	""
"1305"	"FBgn0004575"	""
"1306"	"FBgn0004577"	""
"1307"	"FBgn0004580"	""
"1308"	"FBgn0004581"	""
"1309"	"FBgn0004583"	""
"1310"	"FBgn0004584"	""
"1311"	"FBgn0004587"	""
"1312"	"FBgn0004588"	""
"1313"	"FBgn0004589"	""
"1314"	"FBgn0004590"	""
"1315"	"FBgn0004591"	""
"1316"	"FBgn0004592"	""
"1317"	"FBgn0004593"	""
"1318"	"FBgn0004594"	""
"1319"	"FBgn0004595"	""
"1320"	"FBgn0004597"	""
"1321"	"FBgn0004598"	""
"1322"	"FBgn0004606"	""
"1323"	"FBgn0004607"	""
"1324"	"FBgn0004611"	""
"1325"	"FBgn0004618"	""
"1326"	"FBgn0004619"	""
"1327"	"FBgn0004620"	""
"1328"	"FBgn0004622"	""
"1329"	"FBgn0004623"	""
"1330"	"FBgn0004629"	""
"1331"	"FBgn0004635"	""
"1332"	"FBgn0004636"	""
"1333"	"FBgn0004638"	""
"1334"	"FBgn0004643"	""
"1335"	"FBgn0004644"	""
"1336"	"FBgn0004646"	""
"1337"	"FBgn0004647"	""
"1338"	"FBgn0004648"	""
"1339"	"FBgn0004649"	""
"1340"	"FBgn0004650"	""
"1341"	"FBgn0004652"	""
"1342"	"FBgn0004654"	""
"1343"	"FBgn0004655"	""
"1344"	"FBgn0004656"	""
"1345"	"FBgn0004657"	""
"1346"	"FBgn0004666"	""
"1347"	"FBgn0004687"	""
"1348"	"FBgn0004698"	""
"1349"	"FBgn0004777"	""
"1350"	"FBgn0004778"	""
"1351"	"FBgn0004779"	""
"1352"	"FBgn0004780"	""
"1353"	"FBgn0004781"	""
"1354"	"FBgn0004782"	""
"1355"	"FBgn0004783"	""
"1356"	"FBgn0004784"	""
"1357"	"FBgn0004795"	""
"1358"	"FBgn0004797"	""
"1359"	"FBgn0004811"	""
"1360"	"FBgn0004828"	""
"1361"	"FBgn0004832"	""
"1362"	"FBgn0004837"	""
"1363"	"FBgn0004838"	""
"1364"	"FBgn0004839"	""
"1365"	"FBgn0004841"	""
"1366"	"FBgn0004842"	""
"1367"	"FBgn0004852"	""
"1368"	"FBgn0004854"	""
"1369"	"FBgn0004855"	""
"1370"	"FBgn0004856"	""
"1371"	"FBgn0004858"	""
"1372"	"FBgn0004859"	""
"1373"	"FBgn0004860"	""
"1374"	"FBgn0004861"	""
"1375"	"FBgn0004862"	""
"1376"	"FBgn0004863"	""
"1377"	"FBgn0004864"	""
"1378"	"FBgn0004865"	""
"1379"	"FBgn0004867"	""
"1380"	"FBgn0004868"	""
"1381"	"FBgn0004870"	""
"1382"	"FBgn0004872"	""
"1383"	"FBgn0004875"	""
"1384"	"FBgn0004876"	""
"1385"	"FBgn0004878"	""
"1386"	"FBgn0004880"	""
"1387"	"FBgn0004882"	""
"1388"	"FBgn0004885"	""
"1389"	"FBgn0004888"	""
"1390"	"FBgn0004889"	""
"1391"	"FBgn0004892"	""
"1392"	"FBgn0004893"	""
"1393"	"FBgn0004895"	""
"1394"	"FBgn0004896"	""
"1395"	"FBgn0004897"	""
"1396"	"FBgn0004898"	""
"1397"	"FBgn0004901"	""
"1398"	"FBgn0004903"	""
"1399"	"FBgn0004907"	""
"1400"	"FBgn0004908"	""
"1401"	"FBgn0004910"	""
"1402"	"FBgn0004911"	""
"1403"	"FBgn0004913"	""
"1404"	"FBgn0004914"	""
"1405"	"FBgn0004915"	""
"1406"	"FBgn0004919"	""
"1407"	"FBgn0004921"	""
"1408"	"FBgn0004924"	""
"1409"	"FBgn0004926"	""
"1410"	"FBgn0004956"	""
"1411"	"FBgn0004957"	""
"1412"	"FBgn0004959"	""
"1413"	"FBgn0005198"	""
"1414"	"FBgn0005278"	""
"1415"	"FBgn0005322"	""
"1416"	"FBgn0005355"	""
"1417"	"FBgn0005386"	""
"1418"	"FBgn0005390"	""
"1419"	"FBgn0005391"	""
"1420"	"FBgn0005411"	""
"1421"	"FBgn0005427"	""
"1422"	"FBgn0005533"	""
"1423"	"FBgn0005536"	""
"1424"	"FBgn0005558"	""
"1425"	"FBgn0005561"	""
"1426"	"FBgn0005564"	""
"1427"	"FBgn0005585"	""
"1428"	"FBgn0005586"	""
"1429"	"FBgn0005590"	""
"1430"	"FBgn0005592"	""
"1431"	"FBgn0005593"	""
"1432"	"FBgn0005596"	""
"1433"	"FBgn0005612"	""
"1434"	"FBgn0005613"	""
"1435"	"FBgn0005614"	""
"1436"	"FBgn0005616"	""
"1437"	"FBgn0005617"	""
"1438"	"FBgn0005619"	""
"1439"	"FBgn0005624"	""
"1440"	"FBgn0005626"	""
"1441"	"FBgn0005630"	""
"1442"	"FBgn0005631"	""
"1443"	"FBgn0005632"	""
"1444"	"FBgn0005633"	""
"1445"	"FBgn0005636"	""
"1446"	"FBgn0005638"	""
"1447"	"FBgn0005640"	""
"1448"	"FBgn0005642"	""
"1449"	"FBgn0005648"	""
"1450"	"FBgn0005649"	""
"1451"	"FBgn0005654"	""
"1452"	"FBgn0005655"	""
"1453"	"FBgn0005658"	""
"1454"	"FBgn0005659"	""
"1455"	"FBgn0005660"	""
"1456"	"FBgn0005664"	""
"1457"	"FBgn0005666"	""
"1458"	"FBgn0005670"	""
"1459"	"FBgn0005671"	""
"1460"	"FBgn0005672"	""
"1461"	"FBgn0005674"	""
"1462"	"FBgn0005677"	""
"1463"	"FBgn0005683"	""
"1464"	"FBgn0005694"	""
"1465"	"FBgn0005695"	""
"1466"	"FBgn0005696"	""
"1467"	"FBgn0005771"	""
"1468"	"FBgn0005775"	""
"1469"	"FBgn0005777"	""
"1470"	"FBgn0005778"	""
"1471"	"FBgn0005779"	""
"1472"	"FBgn0008635"	""
"1473"	"FBgn0008636"	""
"1474"	"FBgn0008646"	""
"1475"	"FBgn0008651"	""
"1476"	"FBgn0010014"	""
"1477"	"FBgn0010015"	""
"1478"	"FBgn0010019"	""
"1479"	"FBgn0010038"	""
"1480"	"FBgn0010039"	""
"1481"	"FBgn0010040"	""
"1482"	"FBgn0010041"	""
"1483"	"FBgn0010042"	""
"1484"	"FBgn0010043"	""
"1485"	"FBgn0010044"	""
"1486"	"FBgn0010051"	""
"1487"	"FBgn0010052"	""
"1488"	"FBgn0010053"	""
"1489"	"FBgn0010078"	""
"1490"	"FBgn0010097"	""
"1491"	"FBgn0010100"	""
"1492"	"FBgn0010105"	""
"1493"	"FBgn0010109"	""
"1494"	"FBgn0010113"	""
"1495"	"FBgn0010114"	""
"1496"	"FBgn0010173"	""
"1497"	"FBgn0010194"	""
"1498"	"FBgn0010197"	""
"1499"	"FBgn0010198"	""
"1500"	"FBgn0010213"	""
"1501"	"FBgn0010215"	""
"1502"	"FBgn0010217"	""
"1503"	"FBgn0010220"	""
"1504"	"FBgn0010222"	""
"1505"	"FBgn0010223"	""
"1506"	"FBgn0010225"	""
"1507"	"FBgn0010226"	""
"1508"	"FBgn0010228"	""
"1509"	"FBgn0010235"	""
"1510"	"FBgn0010238"	""
"1511"	"FBgn0010240"	""
"1512"	"FBgn0010241"	""
"1513"	"FBgn0010246"	""
"1514"	"FBgn0010247"	""
"1515"	"FBgn0010258"	""
"1516"	"FBgn0010263"	""
"1517"	"FBgn0010265"	""
"1518"	"FBgn0010269"	""
"1519"	"FBgn0010278"	""
"1520"	"FBgn0010280"	""
"1521"	"FBgn0010282"	""
"1522"	"FBgn0010287"	""
"1523"	"FBgn0010288"	""
"1524"	"FBgn0010292"	""
"1525"	"FBgn0010294"	""
"1526"	"FBgn0010295"	""
"1527"	"FBgn0010296"	""
"1528"	"FBgn0010300"	""
"1529"	"FBgn0010303"	""
"1530"	"FBgn0010309"	""
"1531"	"FBgn0010313"	""
"1532"	"FBgn0010314"	""
"1533"	"FBgn0010315"	""
"1534"	"FBgn0010316"	""
"1535"	"FBgn0010317"	""
"1536"	"FBgn0010323"	""
"1537"	"FBgn0010328"	""
"1538"	"FBgn0010329"	""
"1539"	"FBgn0010333"	""
"1540"	"FBgn0010339"	""
"1541"	"FBgn0010340"	""
"1542"	"FBgn0010341"	""
"1543"	"FBgn0010342"	""
"1544"	"FBgn0010348"	""
"1545"	"FBgn0010350"	""
"1546"	"FBgn0010352"	""
"1547"	"FBgn0010355"	""
"1548"	"FBgn0010356"	""
"1549"	"FBgn0010357"	""
"1550"	"FBgn0010358"	""
"1551"	"FBgn0010359"	""
"1552"	"FBgn0010379"	""
"1553"	"FBgn0010380"	""
"1554"	"FBgn0010382"	""
"1555"	"FBgn0010383"	""
"1556"	"FBgn0010385"	""
"1557"	"FBgn0010387"	""
"1558"	"FBgn0010388"	""
"1559"	"FBgn0010389"	""
"1560"	"FBgn0010391"	""
"1561"	"FBgn0010395"	""
"1562"	"FBgn0010397"	""
"1563"	"FBgn0010398"	""
"1564"	"FBgn0010399"	""
"1565"	"FBgn0010401"	""
"1566"	"FBgn0010403"	""
"1567"	"FBgn0010406"	""
"1568"	"FBgn0010407"	""
"1569"	"FBgn0010408"	""
"1570"	"FBgn0010409"	""
"1571"	"FBgn0010411"	""
"1572"	"FBgn0010412"	""
"1573"	"FBgn0010414"	""
"1574"	"FBgn0010415"	""
"1575"	"FBgn0010416"	""
"1576"	"FBgn0010417"	""
"1577"	"FBgn0010421"	""
"1578"	"FBgn0010422"	""
"1579"	"FBgn0010423"	""
"1580"	"FBgn0010424"	""
"1581"	"FBgn0010425"	""
"1582"	"FBgn0010431"	""
"1583"	"FBgn0010433"	""
"1584"	"FBgn0010434"	""
"1585"	"FBgn0010435"	""
"1586"	"FBgn0010438"	""
"1587"	"FBgn0010441"	""
"1588"	"FBgn0010452"	""
"1589"	"FBgn0010453"	""
"1590"	"FBgn0010470"	""
"1591"	"FBgn0010473"	""
"1592"	"FBgn0010482"	""
"1593"	"FBgn0010488"	""
"1594"	"FBgn0010497"	""
"1595"	"FBgn0010501"	""
"1596"	"FBgn0010504"	""
"1597"	"FBgn0010516"	""
"1598"	"FBgn0010520"	""
"1599"	"FBgn0010531"	""
"1600"	"FBgn0010548"	""
"1601"	"FBgn0010549"	""
"1602"	"FBgn0010551"	""
"1603"	"FBgn0010583"	""
"1604"	"FBgn0010590"	""
"1605"	"FBgn0010591"	""
"1606"	"FBgn0010602"	""
"1607"	"FBgn0010607"	""
"1608"	"FBgn0010611"	""
"1609"	"FBgn0010612"	""
"1610"	"FBgn0010620"	""
"1611"	"FBgn0010621"	""
"1612"	"FBgn0010622"	""
"1613"	"FBgn0010638"	""
"1614"	"FBgn0010651"	""
"1615"	"FBgn0010660"	""
"1616"	"FBgn0010704"	""
"1617"	"FBgn0010741"	""
"1618"	"FBgn0010747"	""
"1619"	"FBgn0010750"	""
"1620"	"FBgn0010762"	""
"1621"	"FBgn0010768"	""
"1622"	"FBgn0010770"	""
"1623"	"FBgn0010772"	""
"1624"	"FBgn0010774"	""
"1625"	"FBgn0010786"	""
"1626"	"FBgn0010803"	""
"1627"	"FBgn0010808"	""
"1628"	"FBgn0010812"	""
"1629"	"FBgn0010825"	""
"1630"	"FBgn0010830"	""
"1631"	"FBgn0010877"	""
"1632"	"FBgn0010894"	""
"1633"	"FBgn0010905"	""
"1634"	"FBgn0010909"	""
"1635"	"FBgn0010926"	""
"1636"	"FBgn0011016"	""
"1637"	"FBgn0011020"	""
"1638"	"FBgn0011201"	""
"1639"	"FBgn0011202"	""
"1640"	"FBgn0011204"	""
"1641"	"FBgn0011205"	""
"1642"	"FBgn0011206"	""
"1643"	"FBgn0011207"	""
"1644"	"FBgn0011211"	""
"1645"	"FBgn0011217"	""
"1646"	"FBgn0011224"	""
"1647"	"FBgn0011225"	""
"1648"	"FBgn0011227"	""
"1649"	"FBgn0011230"	""
"1650"	"FBgn0011232"	""
"1651"	"FBgn0011236"	""
"1652"	"FBgn0011239"	""
"1653"	"FBgn0011241"	""
"1654"	"FBgn0011244"	""
"1655"	"FBgn0011259"	""
"1656"	"FBgn0011260"	""
"1657"	"FBgn0011270"	""
"1658"	"FBgn0011272"	""
"1659"	"FBgn0011273"	""
"1660"	"FBgn0011274"	""
"1661"	"FBgn0011276"	""
"1662"	"FBgn0011277"	""
"1663"	"FBgn0011278"	""
"1664"	"FBgn0011279"	""
"1665"	"FBgn0011280"	""
"1666"	"FBgn0011281"	""
"1667"	"FBgn0011282"	""
"1668"	"FBgn0011283"	""
"1669"	"FBgn0011284"	""
"1670"	"FBgn0011286"	""
"1671"	"FBgn0011288"	""
"1672"	"FBgn0011289"	""
"1673"	"FBgn0011290"	""
"1674"	"FBgn0011291"	""
"1675"	"FBgn0011293"	""
"1676"	"FBgn0011294"	""
"1677"	"FBgn0011296"	""
"1678"	"FBgn0011297"	""
"1679"	"FBgn0011300"	""
"1680"	"FBgn0011305"	""
"1681"	"FBgn0011327"	""
"1682"	"FBgn0011335"	""
"1683"	"FBgn0011336"	""
"1684"	"FBgn0011361"	""
"1685"	"FBgn0011455"	""
"1686"	"FBgn0011474"	""
"1687"	"FBgn0011476"	""
"1688"	"FBgn0011481"	""
"1689"	"FBgn0011509"	""
"1690"	"FBgn0011554"	""
