"primary"	"secondary"	"symbol"
"5879"	"S000006085"	"YPL164C"	"MLH3"
"5880"	"S000006086"	"YPL165C"	"SET6"
"5881"	"S000006087"	"YPL166W"	"ATG29"
"5882"	"S000006088"	"YPL167C"	"REV3"
"5883"	"S000006089"	"YPL168W"	"MRX4"
"5884"	"S000006090"	"YPL169C"	"MEX67"
"5885"	"S000006091"	"YPL170W"	"DAP1"
"5886"	"S000006092"	"YPL171C"	"OYE3"
"5887"	"S000006093"	"YPL172C"	"COX10"
"5888"	"S000006094"	"YPL173W"	"MRPL40"
"5889"	"S000006095"	"YPL174C"	"NIP100"
"5890"	"S000006096"	"YPL175W"	"SPT14"
"5891"	"S000006097"	"YPL176C"	"TRE1"
"5892"	"S000006098"	"YPL177C"	"CUP9"
"5893"	"S000006099"	"YPL178W"	"CBC2"
"5894"	"S000006100"	"YPL179W"	"PPQ1"
"5895"	"S000006101"	"YPL180W"	"TCO89"
"5896"	"S000006102"	"YPL181W"	"CTI6"
"5897"	"S000006103"	"YPL182C"	""
"5898"	"S000006104"	"YPL183C"	"RTT10"
"5899"	"S000006105"	"YPL184C"	"MRN1"
"5900"	"S000006106"	"YPL185W"	""
"5901"	"S000006107"	"YPL186C"	"UIP4"
"5902"	"S000006108"	"YPL187W"	"MF(ALPHA)1"
"5903"	"S000006109"	"YPL188W"	"POS5"
"5904"	"S000006110"	"YPL189W"	"GUP2"
"5905"	"S000006111"	"YPL190C"	"NAB3"
"5906"	"S000006112"	"YPL191C"	""
"5907"	"S000006113"	"YPL192C"	"PRM3"
"5908"	"S000006114"	"YPL193W"	"RSA1"
"5909"	"S000006115"	"YPL194W"	"DDC1"
"5910"	"S000006116"	"YPL195W"	"APL5"
"5911"	"S000006117"	"YPL196W"	"OXR1"
"5912"	"S000006118"	"YPL197C"	""
"5913"	"S000006119"	"YPL198W"	"RPL7B"
"5914"	"S000006120"	"YPL199C"	""
"5915"	"S000006121"	"YPL200W"	"CSM4"
"5916"	"S000006122"	"YPL201C"	"YIG1"
"5917"	"S000006123"	"YPL202C"	"AFT2"
"5918"	"S000006124"	"YPL203W"	"TPK2"
"5919"	"S000006125"	"YPL204W"	"HRR25"
"5920"	"S000006126"	"YPL205C"	""
"5921"	"S000006127"	"YPL206C"	"PGC1"
"5922"	"S000006128"	"YPL207W"	"TYW1"
"5923"	"S000006129"	"YPL208W"	"RKM1"
"5924"	"S000006130"	"YPL209C"	"IPL1"
"5925"	"S000006131"	"YPL210C"	"SRP72"
"5926"	"S000006132"	"YPL211W"	"NIP7"
"5927"	"S000006133"	"YPL212C"	"PUS1"
"5928"	"S000006134"	"YPL213W"	"LEA1"
"5929"	"S000006135"	"YPL214C"	"THI6"
"5930"	"S000006136"	"YPL215W"	"CBP3"
"5931"	"S000006137"	"YPL216W"	""
"5932"	"S000006138"	"YPL217C"	"BMS1"
"5933"	"S000006139"	"YPL218W"	"SAR1"
"5934"	"S000006140"	"YPL219W"	"PCL8"
"5935"	"S000006141"	"YPL220W"	"RPL1A"
"5936"	"S000006142"	"YPL221W"	"FLC1"
"5937"	"S000006143"	"YPL222W"	"FMP40"
"5938"	"S000006144"	"YPL223C"	"GRE1"
"5939"	"S000006145"	"YPL224C"	"MMT2"
"5940"	"S000006146"	"YPL225W"	""
"5941"	"S000006147"	"YPL226W"	"NEW1"
"5942"	"S000006148"	"YPL227C"	"ALG5"
"5943"	"S000006149"	"YPL228W"	"CET1"
"5944"	"S000006150"	"YPL229W"	""
"5945"	"S000006151"	"YPL230W"	"USV1"
"5946"	"S000006152"	"YPL231W"	"FAS2"
"5947"	"S000006153"	"YPL232W"	"SSO1"
"5948"	"S000006154"	"YPL233W"	"NSL1"
"5949"	"S000006155"	"YPL234C"	"VMA11"
"5950"	"S000006156"	"YPL235W"	"RVB2"
"5951"	"S000006157"	"YPL236C"	"ENV7"
"5952"	"S000006158"	"YPL237W"	"SUI3"
"5953"	"S000006159"	"YPL238C"	""
"5954"	"S000006160"	"YPL239W"	"YAR1"
"5955"	"S000006161"	"YPL240C"	"HSP82"
"5956"	"S000006162"	"YPL241C"	"CIN2"
"5957"	"S000006163"	"YPL242C"	"IQG1"
"5958"	"S000006164"	"YPL243W"	"SRP68"
"5959"	"S000006165"	"YPL244C"	"HUT1"
"5960"	"S000006166"	"YPL245W"	""
"5961"	"S000006167"	"YPL246C"	"RBD2"
"5962"	"S000006168"	"YPL247C"	""
"5963"	"S000006169"	"YPL248C"	"GAL4"
"5964"	"S000006170"	"YPL249C"	"GYP5"
"5965"	"S000006171"	"YPL250C"	"ATG41"
"5966"	"S000006172"	"YPL251W"	""
"5967"	"S000006173"	"YPL252C"	"YAH1"
"5968"	"S000006174"	"YPL253C"	"VIK1"
"5969"	"S000006175"	"YPL254W"	"HFI1"
"5970"	"S000006176"	"YPL255W"	"BBP1"
"5971"	"S000006177"	"YPL256C"	"CLN2"
"5972"	"S000006178"	"YPL257W"	""
"5973"	"S000006179"	"YPL258C"	"THI21"
"5974"	"S000006180"	"YPL259C"	"APM1"
"5975"	"S000006181"	"YPL260W"	"CUB1"
"5976"	"S000006182"	"YPL261C"	""
"5977"	"S000006183"	"YPL262W"	"FUM1"
"5978"	"S000006184"	"YPL263C"	"KEL3"
"5979"	"S000006185"	"YPL264C"	""
"5980"	"S000006186"	"YPL265W"	"DIP5"
"5981"	"S000006187"	"YPL266W"	"DIM1"
"5982"	"S000006188"	"YPL267W"	"ACM1"
"5983"	"S000006189"	"YPL268W"	"PLC1"
"5984"	"S000006190"	"YPL269W"	"KAR9"
"5985"	"S000006191"	"YPL270W"	"MDL2"
"5986"	"S000006192"	"YPL271W"	"ATP15"
"5987"	"S000006193"	"YPL272C"	"PBI1"
"5988"	"S000006194"	"YPL273W"	"SAM4"
"5989"	"S000006195"	"YPL274W"	"SAM3"
"5990"	"S000006196"	"YPL275W"	"FDH2"
"5991"	"S000006197"	"YPL276W"	""
"5992"	"S000006198"	"YPL277C"	""
"5993"	"S000006199"	"YPL278C"	""
"5994"	"S000006200"	"YPL279C"	"FEX2"
"5995"	"S000006201"	"YPL280W"	"HSP32"
"5996"	"S000006202"	"YPL281C"	"ERR2"
"5997"	"S000006203"	"YPL282C"	"PAU22"
"5998"	"S000006204"	"YPL283C"	"YRF1-7"
"5999"	"S000006205"	"YPR001W"	"CIT3"
"6000"	"S000006206"	"YPR002W"	"PDH1"
"6001"	"S000006207"	"YPR003C"	""
"6002"	"S000006208"	"YPR004C"	"AIM45"
"6003"	"S000006209"	"YPR005C"	"HAL1"
"6004"	"S000006210"	"YPR006C"	"ICL2"
"6005"	"S000006211"	"YPR007C"	"REC8"
"6006"	"S000006212"	"YPR008W"	"HAA1"
"6007"	"S000006213"	"YPR009W"	"SUT2"
"6008"	"S000006214"	"YPR010C"	"RPA135"
"6009"	"S000006215"	"YPR011C"	""
"6010"	"S000006216"	"YPR012W"	""
"6011"	"S000006217"	"YPR013C"	"CMR3"
"6012"	"S000006218"	"YPR014C"	""
"6013"	"S000006219"	"YPR015C"	""
"6014"	"S000006220"	"YPR016C"	"TIF6"
"6015"	"S000006221"	"YPR017C"	"DSS4"
"6016"	"S000006222"	"YPR018W"	"RLF2"
"6017"	"S000006223"	"YPR019W"	"MCM4"
"6018"	"S000006224"	"YPR020W"	"ATP20"
"6019"	"S000006225"	"YPR021C"	"AGC1"
"6020"	"S000006226"	"YPR022C"	"SDD4"
"6021"	"S000006227"	"YPR023C"	"EAF3"
"6022"	"S000006228"	"YPR024W"	"YME1"
"6023"	"S000006229"	"YPR025C"	"CCL1"
"6024"	"S000006230"	"YPR026W"	"ATH1"
"6025"	"S000006231"	"YPR027C"	""
"6026"	"S000006232"	"YPR028W"	"YOP1"
"6027"	"S000006233"	"YPR029C"	"APL4"
"6028"	"S000006234"	"YPR030W"	"CSR2"
"6029"	"S000006235"	"YPR031W"	"NTO1"
"6030"	"S000006236"	"YPR032W"	"SRO7"
"6031"	"S000006237"	"YPR033C"	"HTS1"
"6032"	"S000006238"	"YPR034W"	"ARP7"
"6033"	"S000006239"	"YPR035W"	"GLN1"
"6034"	"S000006240"	"YPR036W"	"VMA13"
"6035"	"S000006241"	"YPR037C"	"ERV2"
"6036"	"S000006242"	"YPR038W"	"IRC16"
"6037"	"S000006243"	"YPR039W"	""
"6038"	"S000006244"	"YPR040W"	"TIP41"
"6039"	"S000006245"	"YPR041W"	"TIF5"
"6040"	"S000006246"	"YPR042C"	"PUF2"
"6041"	"S000006247"	"YPR043W"	"RPL43A"
"6042"	"S000006248"	"YPR044C"	"OPI11"
"6043"	"S000006249"	"YPR045C"	"THP3"
"6044"	"S000006250"	"YPR046W"	"MCM16"
"6045"	"S000006251"	"YPR047W"	"MSF1"
"6046"	"S000006252"	"YPR048W"	"TAH18"
"6047"	"S000006253"	"YPR049C"	"ATG11"
"6048"	"S000006254"	"YPR050C"	""
"6049"	"S000006255"	"YPR051W"	"MAK3"
"6050"	"S000006256"	"YPR052C"	"NHP6A"
"6051"	"S000006257"	"YPR053C"	""
"6052"	"S000006258"	"YPR054W"	"SMK1"
"6053"	"S000006259"	"YPR055W"	"SEC8"
"6054"	"S000006260"	"YPR056W"	"TFB4"
"6055"	"S000006261"	"YPR057W"	"BRR1"
"6056"	"S000006262"	"YPR058W"	"YMC1"
"6057"	"S000006263"	"YPR059C"	""
"6058"	"S000006264"	"YPR060C"	"ARO7"
"6059"	"S000006265"	"YPR061C"	"JID1"
"6060"	"S000006266"	"YPR062W"	"FCY1"
"6061"	"S000006267"	"YPR063C"	""
"6062"	"S000006268"	"YPR064W"	""
"6063"	"S000006269"	"YPR065W"	"ROX1"
"6064"	"S000006270"	"YPR066W"	"UBA3"
"6065"	"S000006271"	"YPR067W"	"ISA2"
"6066"	"S000006272"	"YPR068C"	"HOS1"
"6067"	"S000006273"	"YPR069C"	"SPE3"
"6068"	"S000006274"	"YPR070W"	"MED1"
"6069"	"S000006275"	"YPR071W"	""
"6070"	"S000006276"	"YPR072W"	"NOT5"
"6071"	"S000006277"	"YPR073C"	"LTP1"
"6072"	"S000006278"	"YPR074C"	"TKL1"
"6073"	"S000006279"	"YPR075C"	"OPY2"
"6074"	"S000006280"	"YPR076W"	""
"6075"	"S000006281"	"YPR077C"	""
"6076"	"S000006282"	"YPR078C"	""
"6077"	"S000006283"	"YPR079W"	"MRL1"
"6078"	"S000006284"	"YPR080W"	"TEF1"
"6079"	"S000006285"	"YPR081C"	"GRS2"
"6080"	"S000006286"	"YPR082C"	"DIB1"
"6081"	"S000006287"	"YPR083W"	"MDM36"
"6082"	"S000006288"	"YPR084W"	""
"6083"	"S000006289"	"YPR085C"	"ASA1"
"6084"	"S000006290"	"YPR086W"	"SUA7"
"6085"	"S000006291"	"YPR087W"	"VPS69"
"6086"	"S000006292"	"YPR088C"	"SRP54"
"6087"	"S000006293"	"YPR089W"	""
"6088"	"S000006294"	"YPR090W"	""
"6089"	"S000006295"	"YPR091C"	"NVJ2"
"6090"	"S000006296"	"YPR092W"	""
"6091"	"S000006297"	"YPR093C"	"ASR1"
"6092"	"S000006298"	"YPR094W"	"RDS3"
"6093"	"S000006299"	"YPR095C"	"SYT1"
"6094"	"S000006300"	"YPR096C"	""
"6095"	"S000006301"	"YPR097W"	""
"6096"	"S000006302"	"YPR098C"	"TMH18"
"6097"	"S000006303"	"YPR099C"	""
"6098"	"S000006304"	"YPR100W"	"MRPL51"
"6099"	"S000006305"	"YPR101W"	"SNT309"
"6100"	"S000006306"	"YPR102C"	"RPL11A"
"6101"	"S000006307"	"YPR103W"	"PRE2"
"6102"	"S000006308"	"YPR104C"	"FHL1"
"6103"	"S000006309"	"YPR105C"	"COG4"
"6104"	"S000006310"	"YPR106W"	"ISR1"
"6105"	"S000006311"	"YPR107C"	"YTH1"
"6106"	"S000006312"	"YPR108W"	"RPN7"
"6107"	"S000006313"	"YPR109W"	"GLD1"
"6108"	"S000006314"	"YPR110C"	"RPC40"
"6109"	"S000006315"	"YPR111W"	"DBF20"
"6110"	"S000006316"	"YPR112C"	"MRD1"
"6111"	"S000006317"	"YPR113W"	"PIS1"
"6112"	"S000006318"	"YPR114W"	""
"6113"	"S000006319"	"YPR115W"	"RGC1"
"6114"	"S000006320"	"YPR116W"	"RRG8"
"6115"	"S000006321"	"YPR117W"	""
"6116"	"S000006322"	"YPR118W"	"MRI1"
"6117"	"S000006323"	"YPR119W"	"CLB2"
"6118"	"S000006324"	"YPR120C"	"CLB5"
"6119"	"S000006325"	"YPR121W"	"THI22"
"6120"	"S000006326"	"YPR122W"	"AXL1"
"6121"	"S000006327"	"YPR123C"	""
"6122"	"S000006328"	"YPR124W"	"CTR1"
"6123"	"S000006329"	"YPR125W"	"YLH47"
"6124"	"S000006330"	"YPR126C"	""
"6125"	"S000006331"	"YPR127W"	""
"6126"	"S000006332"	"YPR128C"	"ANT1"
"6127"	"S000006333"	"YPR129W"	"SCD6"
"6128"	"S000006334"	"YPR130C"	""
"6129"	"S000006335"	"YPR131C"	"NAT3"
"6130"	"S000006336"	"YPR132W"	"RPS23B"
"6131"	"S000006337"	"YPR133C"	"SPN1"
"6132"	"S000006338"	"YPR134W"	"MSS18"
"6133"	"S000006339"	"YPR135W"	"CTF4"
"6134"	"S000006340"	"YPR136C"	""
"6135"	"S000006341"	"YPR137W"	"RRP9"
"6136"	"S000006342"	"YPR138C"	"MEP3"
"6137"	"S000006343"	"YPR139C"	"LOA1"
"6138"	"S000006344"	"YPR140W"	"TAZ1"
"6139"	"S000006345"	"YPR141C"	"KAR3"
"6140"	"S000006346"	"YPR142C"	""
"6141"	"S000006347"	"YPR143W"	"RRP15"
"6142"	"S000006348"	"YPR144C"	"NOC4"
"6143"	"S000006349"	"YPR145W"	"ASN1"
"6144"	"S000006350"	"YPR146C"	""
"6145"	"S000006351"	"YPR147C"	""
"6146"	"S000006352"	"YPR148C"	""
"6147"	"S000006353"	"YPR149W"	"NCE102"
"6148"	"S000006354"	"YPR150W"	""
"6149"	"S000006355"	"YPR151C"	"SUE1"
"6150"	"S000006356"	"YPR152C"	"URN1"
"6151"	"S000006357"	"YPR153W"	"MAY24"
"6152"	"S000006358"	"YPR154W"	"PIN3"
"6153"	"S000006359"	"YPR155C"	"NCA2"
"6154"	"S000006360"	"YPR156C"	"TPO3"
"6155"	"S000006361"	"YPR157W"	"TDA6"
"6156"	"S000006362"	"YPR158W"	"CUR1"
"6157"	"S000006363"	"YPR159W"	"KRE6"
"6158"	"S000006364"	"YPR160W"	"GPH1"
"6159"	"S000006365"	"YPR161C"	"SGV1"
"6160"	"S000006366"	"YPR162C"	"ORC4"
"6161"	"S000006367"	"YPR163C"	"TIF3"
"6162"	"S000006368"	"YPR164W"	"MMS1"
"6163"	"S000006369"	"YPR165W"	"RHO1"
"6164"	"S000006370"	"YPR166C"	"MRP2"
"6165"	"S000006371"	"YPR167C"	"MET16"
"6166"	"S000006372"	"YPR168W"	"NUT2"
"6167"	"S000006373"	"YPR169W"	"JIP5"
"6168"	"S000006374"	"YPR170C"	""
"6169"	"S000006375"	"YPR171W"	"BSP1"
"6170"	"S000006376"	"YPR172W"	""
"6171"	"S000006377"	"YPR173C"	"VPS4"
"6172"	"S000006378"	"YPR174C"	"CSA1"
"6173"	"S000006379"	"YPR175W"	"DPB2"
"6174"	"S000006380"	"YPR176C"	"BET2"
"6175"	"S000006381"	"YPR177C"	""
"6176"	"S000006382"	"YPR178W"	"PRP4"
"6177"	"S000006383"	"YPR179C"	"HDA3"
"6178"	"S000006384"	"YPR180W"	"AOS1"
"6179"	"S000006385"	"YPR181C"	"SEC23"
"6180"	"S000006386"	"YPR182W"	"SMX3"
"6181"	"S000006387"	"YPR183W"	"DPM1"
"6182"	"S000006388"	"YPR184W"	"GDB1"
"6183"	"S000006389"	"YPR185W"	"ATG13"
"6184"	"S000006390"	"YPR186C"	"PZF1"
"6185"	"S000006391"	"YPR187W"	"RPO26"
"6186"	"S000006392"	"YPR188C"	"MLC2"
"6187"	"S000006393"	"YPR189W"	"SKI3"
"6188"	"S000006394"	"YPR190C"	"RPC82"
"6189"	"S000006395"	"YPR191W"	"QCR2"
"6190"	"S000006396"	"YPR192W"	"AQY1"
"6191"	"S000006397"	"YPR193C"	"HPA2"
"6192"	"S000006398"	"YPR194C"	"OPT2"
"6193"	"S000006399"	"YPR195C"	""
"6194"	"S000006400"	"YPR196W"	""
"6195"	"S000006401"	"YPR197C"	""
"6196"	"S000006402"	"YPR198W"	"SGE1"
"6197"	"S000006403"	"YPR199C"	"ARR1"
"6198"	"S000006404"	"YPR200C"	"ARR2"
"6199"	"S000006405"	"YPR201W"	"ARR3"
"6200"	"S000006406"	"YPR202W"	""
"6201"	"S000006407"	"YPR203W"	""
"6202"	"S000006408"	"YPR204W"	""
"6203"	"S000006409"	"YEL077C"	""
"6204"	"S000006429"	"YLR390W-A"	"CCW14"
"6205"	"S000006430"	"YDL045W-A"	"MRP10"
"6206"	"S000006431"	"YOR008C-A"	""
"6207"	"S000006432"	"YIL009C-A"	"EST3"
"6208"	"S000006433"	"YPR133W-A"	"TOM5"
"6209"	"S000006434"	"YLR438C-A"	"LSM3"
"6210"	"S000006435"	"YKR035W-A"	"DID2"
"6211"	"S000006436"	"YFL034C-A"	"RPL22B"
"6212"	"S000006437"	"YFR032C-A"	"RPL29"
"6213"	"S000006438"	"YPL249C-A"	"RPL36B"
"6214"	"S000006439"	"YCR020W-B"	"HTL1"
"6215"	"S000006440"	"snR48"	"SNR48"
"6216"	"S000006441"	"snR50"	"SNR50"
"6217"	"S000006442"	"snR51"	"SNR51"
"6218"	"S000006443"	"snR52"	"SNR52"
"6219"	"S000006444"	"snR53"	"SNR53"
"6220"	"S000006445"	"snR54"	"SNR54"
"6221"	"S000006446"	"snR55"	"SNR55"
"6222"	"S000006447"	"snR56"	"SNR56"
"6223"	"S000006448"	"snR57"	"SNR57"
"6224"	"S000006449"	"snR58"	"SNR58"
"6225"	"S000006450"	"snR59"	"SNR59"
"6226"	"S000006451"	"snR60"	"SNR60"
"6227"	"S000006452"	"snR61"	"SNR61"
"6228"	"S000006453"	"snR62"	"SNR62"
"6229"	"S000006454"	"snR63"	"SNR63"
"6230"	"S000006455"	"snR64"	"SNR64"
"6231"	"S000006456"	"snR65"	"SNR65"
"6232"	"S000006457"	"snR66"	"SNR66"
"6233"	"S000006458"	"snR67"	"SNR67"
"6234"	"S000006459"	"snR68"	"SNR68"
"6235"	"S000006460"	"snR69"	"SNR69"
"6236"	"S000006461"	"snR70"	"SNR70"
"6237"	"S000006462"	"snR71"	"SNR71"
"6238"	"S000006478"	"LSR1"	"LSR1"
"6239"	"S000006479"	"RDN5-1"	"RDN5-1"
"6240"	"S000006480"	"RDN5-2"	"RDN5-2"
"6241"	"S000006481"	"RDN5-3"	"RDN5-3"
"6242"	"S000006482"	"RDN18-1"	"RDN18-1"
"6243"	"S000006483"	"RDN18-2"	"RDN18-2"
"6244"	"S000006484"	"RDN25-1"	"RDN25-1"
"6245"	"S000006485"	"RDN25-2"	"RDN25-2"
"6246"	"S000006486"	"RDN37-1"	"RDN37-1"
"6247"	"S000006487"	"RDN37-2"	"RDN37-2"
"6248"	"S000006488"	"RDN58-1"	"RDN58-1"
"6249"	"S000006489"	"RDN58-2"	"RDN58-2"
"6250"	"S000006490"	"RPR1"	"RPR1"
"6251"	"S000006490<U+F08E>"	""	""
"6252"	"S000006491"	"SCR1"	"SCR1"
"6253"	"S000006492"	"snR3"	"SNR3"
"6254"	"S000006493"	"snR4"	"SNR4"
"6255"	"S000006494"	"snR6"	"SNR6"
"6256"	"S000006495"	"snR7-L"	"SNR7-L"
"6257"	"S000006496"	"snR7-S"	"SNR7-S"
"6258"	"S000006497"	"snR8"	"SNR8"
"6259"	"S000006498"	"snR13"	"SNR13"
"6260"	"S000006499"	"snR14"	"SNR14"
"6261"	"S000006500"	"snR34"	"SNR34"
"6262"	"S000006501"	"snR37"	"SNR37"
"6263"	"S000006502"	"snR42"	"SNR42"
"6264"	"S000006503"	"snR43"	"SNR43"
"6265"	"S000006504"	"snR44"	"SNR44"
"6266"	"S000006505"	"snR45"	"SNR45"
"6267"	"S000006506"	"snR46"	"SNR46"
"6268"	"S000006507"	"snR47"	"SNR47"
"6269"	"S000006508"	"snR128"	"SNR128"
"6270"	"S000006509"	"snR190"	"SNR190"
"6271"	"S000006510"	"tA(AGC)D"	""
"6272"	"S000006511"	"tA(AGC)F"	""
"6273"	"S000006512"	"tA(AGC)G"	""
"6274"	"S000006513"	"tA(AGC)H"	""
"6275"	"S000006514"	"tA(AGC)J"	""
"6276"	"S000006515"	"tA(AGC)K1"	""
"6277"	"S000006516"	"tA(AGC)K2"	""
"6278"	"S000006517"	"tA(AGC)L"	""
"6279"	"S000006518"	"tA(AGC)M1"	""
"6280"	"S000006519"	"tA(AGC)M2"	""
"6281"	"S000006520"	"tA(AGC)P"	""
"6282"	"S000006521"	"tA(UGC)A"	"TGA1"
"6283"	"S000006522"	"tA(UGC)E"	""
"6284"	"S000006523"	"tA(UGC)G"	""
"6285"	"S000006524"	"tA(UGC)L"	""
"6286"	"S000006525"	"tA(UGC)O"	""
"6287"	"S000006526"	"tC(GCA)B"	""
"6288"	"S000006527"	"tC(GCA)G"	""
"6289"	"S000006528"	"tC(GCA)P1"	""
"6290"	"S000006529"	"tC(GCA)P2"	""
"6291"	"S000006530"	"tD(GUC)B"	""
"6292"	"S000006531"	"tD(GUC)D"	""
"6293"	"S000006532"	"tD(GUC)G1"	""
"6294"	"S000006533"	"tD(GUC)G2"	""
"6295"	"S000006534"	"tD(GUC)I1"	""
"6296"	"S000006535"	"tD(GUC)I2"	""
"6297"	"S000006536"	"tD(GUC)J1"	""
"6298"	"S000006537"	"tD(GUC)J2"	""
"6299"	"S000006538"	"tD(GUC)J3"	""
"6300"	"S000006539"	"tD(GUC)J4"	""
"6301"	"S000006540"	"tD(GUC)K"	""
"6302"	"S000006541"	"tD(GUC)L1"	""
"6303"	"S000006542"	"tD(GUC)L2"	""
"6304"	"S000006543"	"tD(GUC)M"	""
"6305"	"S000006544"	"tD(GUC)N"	""
"6306"	"S000006545"	"tD(GUC)O"	""
"6307"	"S000006546"	"tE(CUC)D"	""
"6308"	"S000006547"	"tE(CUC)I"	""
"6309"	"S000006548"	"tE(UUC)B"	""
"6310"	"S000006549"	"tE(UUC)C"	""
"6311"	"S000006550"	"tE(UUC)E1"	""
"6312"	"S000006551"	"tE(UUC)E2"	""
"6313"	"S000006552"	"tE(UUC)E3"	""
"6314"	"S000006553"	"tE(UUC)G1"	"SOE1"
"6315"	"S000006554"	"tE(UUC)G2"	""
"6316"	"S000006555"	"tE(UUC)G3"	""
"6317"	"S000006556"	"tE(UUC)I"	""
"6318"	"S000006557"	"tE(UUC)J"	""
"6319"	"S000006558"	"tE(UUC)K"	""
"6320"	"S000006559"	"tE(UUC)L"	""
"6321"	"S000006560"	"tE(UUC)M"	""
"6322"	"S000006561"	"tE(UUC)P"	""
"6323"	"S000006562"	"tF(GAA)B"	""
"6324"	"S000006563"	"tF(GAA)D"	""
"6325"	"S000006564"	"tF(GAA)F"	""
"6326"	"S000006565"	"tF(GAA)G"	""
"6327"	"S000006566"	"tF(GAA)H1"	""
"6328"	"S000006567"	"tF(GAA)H2"	""
"6329"	"S000006568"	"tF(GAA)M"	""
"6330"	"S000006569"	"tF(GAA)N"	""
"6331"	"S000006570"	"tF(GAA)P1"	""
"6332"	"S000006571"	"tF(GAA)P2"	""
"6333"	"S000006572"	"tG(CCC)D"	"SUF3"
"6334"	"S000006573"	"tG(CCC)O"	"SUF5"
"6335"	"S000006574"	"tG(GCC)B"	""
"6336"	"S000006575"	"tG(GCC)C"	"SUF16"
"6337"	"S000006576"	"tG(GCC)D1"	""
"6338"	"S000006577"	"tG(GCC)D2"	""
"6339"	"S000006578"	"tG(GCC)E"	""
"6340"	"S000006579"	"tG(GCC)F1"	"SUF20"
"6341"	"S000006580"	"tG(GCC)F2"	""
"6342"	"S000006581"	"tG(GCC)G1"	""
"6343"	"S000006582"	"tG(GCC)G2"	""
"6344"	"S000006583"	"tG(GCC)J1"	""
"6345"	"S000006584"	"tG(GCC)J2"	"SUF23"
"6346"	"S000006585"	"tG(GCC)M"	""
"6347"	"S000006586"	"tG(GCC)O1"	""
"6348"	"S000006587"	"tG(GCC)O2"	"SUF17"
"6349"	"S000006588"	"tG(GCC)P1"	""
"6350"	"S000006589"	"tG(GCC)P2"	""
"6351"	"S000006590"	"tG(UCC)G"	"SUF4"
"6352"	"S000006591"	"tG(UCC)N"	"SUF6"
"6353"	"S000006592"	"tG(UCC)O"	"SUF1"
"6354"	"S000006593"	"tH(GUG)E1"	""
"6355"	"S000006594"	"tH(GUG)E2"	""
"6356"	"S000006595"	"tH(GUG)G1"	""
"6357"	"S000006596"	"tH(GUG)G2"	""
"6358"	"S000006597"	"tH(GUG)H"	""
"6359"	"S000006598"	"tH(GUG)K"	""
"6360"	"S000006599"	"tH(GUG)M"	""
"6361"	"S000006600"	"tI(AAU)B"	""
"6362"	"S000006601"	"tI(AAU)D"	""
"6363"	"S000006602"	"tI(AAU)E1"	""
"6364"	"S000006603"	"tI(AAU)E2"	""
"6365"	"S000006604"	"tI(AAU)G"	""
"6366"	"S000006605"	"tI(AAU)I1"	""
"6367"	"S000006606"	"tI(AAU)I2"	""
"6368"	"S000006607"	"tI(AAU)L1"	""
"6369"	"S000006608"	"tI(AAU)L2"	""
"6370"	"S000006609"	"tI(AAU)N1"	""
"6371"	"S000006610"	"tI(AAU)N2"	""
"6372"	"S000006611"	"tI(AAU)P1"	""
"6373"	"S000006612"	"tI(AAU)P2"	""
"6374"	"S000006613"	"tI(UAU)D"	""
"6375"	"S000006614"	"tI(UAU)L"	""
"6376"	"S000006615"	"tK(CUU)C"	""
"6377"	"S000006616"	"tK(CUU)D1"	""
"6378"	"S000006617"	"tK(CUU)D2"	""
"6379"	"S000006618"	"tK(CUU)E1"	""
"6380"	"S000006619"	"tK(CUU)E2"	""
"6381"	"S000006620"	"tK(CUU)F"	""
"6382"	"S000006621"	"tK(CUU)G1"	""
"6383"	"S000006622"	"tK(CUU)G2"	""
"6384"	"S000006623"	"tK(CUU)G3"	""
"6385"	"S000006624"	"tK(CUU)I"	""
"6386"	"S000006625"	"tK(CUU)J"	""
"6387"	"S000006626"	"tK(CUU)K"	""
"6388"	"S000006627"	"tK(CUU)M"	""
"6389"	"S000006628"	"tK(CUU)P"	""
"6390"	"S000006629"	"tK(UUU)D"	""
"6391"	"S000006630"	"tK(UUU)G1"	""
"6392"	"S000006631"	"tK(UUU)G2"	""
"6393"	"S000006632"	"tK(UUU)K"	""
"6394"	"S000006633"	"tK(UUU)L"	""
"6395"	"S000006634"	"tK(UUU)O"	""
"6396"	"S000006635"	"tK(UUU)P"	""
"6397"	"S000006636"	"tL(CAA)A"	"SUP56"
"6398"	"S000006637"	"tL(CAA)C"	"SUP53"
"6399"	"S000006638"	"tL(CAA)D"	""
"6400"	"S000006639"	"tL(CAA)G1"	""
"6401"	"S000006640"	"tL(CAA)G2"	"SUP54"
"6402"	"S000006641"	"tL(CAA)G3"	""
"6403"	"S000006642"	"tL(CAA)K"	""
"6404"	"S000006643"	"tL(CAA)L"	""
"6405"	"S000006644"	"tL(CAA)M"	""
"6406"	"S000006645"	"tL(CAA)N"	""
"6407"	"S000006646"	"tL(GAG)G"	""
"6408"	"S000006647"	"tL(UAA)B1"	""
"6409"	"S000006648"	"tL(UAA)B2"	""
"6410"	"S000006649"	"tL(UAA)D"	""
"6411"	"S000006650"	"tL(UAA)J"	"SUP51"
"6412"	"S000006651"	"tL(UAA)K"	""
"6413"	"S000006652"	"tL(UAA)L"	""
"6414"	"S000006653"	"tL(UAA)N"	""
